probe_config,condition,public_condition,scan_id,pa_s_mm,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm_raw,source_to_focus_mm_raw,ut_path_mm_display,geometry_center_mm_display,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,path_correction_factor,green_incident,green_phase_proxy,finite_beam_factor,born_response,kirchhoff_zone_response,edge_gtd_response,total_physics_response,continuous_geometry_echo,response_vs_geometry_percent_raw,note,edm_detectability_percent,edm_detectability_db
1D16,PA2_TO_C2,PA2 → C2,54,61.12714075746091,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-46.113434887340645,153.38674228204445,-94.93848943,-59.27,194.47,-51.8,95.74815979918243,61.00703681204179,46.09139119822282,26.934869648529574,84.25624152102918,83.15959331359339,47.45726651259559,0.0905142906154985,16,1.2248258601486584,0.8355251961791029,0.20607391056569205,0.00024419647392988467,7.141130737527923e-05,0.009353690454221868,0.04537000944247911,0.05369157536997927,78.67944831984626,0.06824091489776753,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.09346645374385,-33.58267987931613
1D16,PA2_TO_C2,PA2 → C2,55,62.20167111451269,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-45.08126271044291,153.68532163881264,-94.94778745,-57.98,194.86,-51.8,94.84242024030597,61.02018619803303,45.59195946182072,26.942120320771796,82.94114386268132,81.88840599466904,47.84739951858464,0.0872559154490808,16,1.23066047081746,0.8435044128703258,0.3965250997905494,0.0003145238037480484,9.28557757449837e-05,0.010027337586069513,0.04631997061794576,0.05556694302107713,78.66249349718842,0.07063969186670038,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.166588153730417,-33.28447271556181
1D16,PA2_TO_C2,PA2 → C2,56,63.27957913902219,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-44.044002228624336,153.97849283735448,-94.95298846,-56.68,195.24,-51.8,93.93730623466861,61.027541536917184,45.092872660270324,26.946176111020478,81.61781156861535,80.60876387781616,48.23323220266698,0.0839802591202563,16,1.2365751481756762,0.8516318298520158,-0.8568365653869958,0.00040418244964514935,0.00012047512371487905,0.01074466191454165,0.047288718615216094,0.057529290137343835,78.6530127073258,0.07314314882179397,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.2431012347901005,-32.98302251123337
1D16,PA2_TO_C2,PA2 → C2,57,64.35357441478537,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-43.00864806727299,154.26395685889787,-94.95721993,-55.38,195.61,-51.8,93.04066337986609,61.03352573918417,44.598456916232315,26.949475846026964,80.2961602148571,79.3298924943814,48.614125508903726,0.0898278297910337,16,1.2425193649347328,0.8598390971631005,0.9868949093533426,0.0005172570359333239,0.00015566523797235973,0.011502134459708952,0.048268523681679484,0.05956769381455745,78.6453009533144,0.07574221611780486,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.3225798063914995,-32.68058708485672
1D16,PA2_TO_C2,PA2 → C2,58,65.42665842524042,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-41.97219328655152,154.54158801189269,-94.97106636999999,-54.08,195.98,-51.8,92.15549735677025,61.05310756242705,44.110369585181786,26.960273413482494,78.97552358325964,78.05006369129785,48.9981964041335,0.0867497838625652,16,1.2484723875224242,0.8680979680494639,-0.5591246211315597,0.0006594358904542238,0.00020035923479677019,0.012301623288160897,0.04925788728028519,0.06168439368506294,78.6200767109517,0.07845883172035925,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.4051111931316407,-32.377296810358544
1D16,PA2_TO_C2,PA2 → C2,59,66.50048721827194,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-40.93345458063729,154.81385604495586,-94.97052254,-52.77,196.33,-51.8,91.26854414131004,61.05233847066985,43.62129678256046,26.959849330391513,77.64711697964067,76.76319857267369,49.36961104329796,0.0855332003626259,16,1.2545240853516346,0.8765341964492926,-0.20325530423424945,0.000838474608299325,0.0002572330834600745,0.013149889670344812,0.05026730146054936,0.0639048790382438,78.62106710795308,0.08128213135354323,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.4916892375619186,-32.07012247322622
1D16,PA2_TO_C2,PA2 → C2,60,67.56600426667927,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-39.90079758340698,155.07615987177672,-94.98247281,-51.47,196.68,-51.8,90.40106186213445,61.069238704582304,43.14296040347578,26.969168248932476,76.32966445131277,75.4847244535974,49.743425293861044,0.084421185783782,16,1.2605288771298486,0.8849453574118794,0.9291372702633519,0.0010601799887319445,0.00032837047566725946,0.014036544691005577,0.051277587869663396,0.06619541651550848,78.59930960036405,0.08421882692364244,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.580998655969817,-31.764244432214788
1D16,PA2_TO_C2,PA2 → C2,61,68.63261986334881,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-38.865613156476606,155.33317426795867,-94.98009932,-50.16,197.01,-51.8,89.53176523297711,61.0658820828387,42.66362357790189,26.967317381970307,75.0042548476418,74.19895216470759,50.10441580731545,0.0814428593824772,16,1.2666335625416796,0.8935376153014094,-0.8303725007718905,0.001336980519574261,0.00041812483480768855,0.014975297025822959,0.052307978174964416,0.06860229241291614,78.60362998586638,0.08727623956457409,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.674844178564873,-31.454030249382207
1D16,PA2_TO_C2,PA2 → C2,62,69.69840433572028,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-37.82938088352565,155.58230190222093,-94.9874912,-48.85,197.34,-51.8,88.67486245834024,61.076335779790675,42.191120818725125,26.97308163061042,73.67977209010624,72.91213209140726,50.468328938956745,0.0873341514529144,16,1.2727388569363771,0.9021722479421299,-0.11028977562073099,0.0016795528141512952,0.0005303360782581415,0.015961694097951146,0.053346711305667247,0.07110918400281495,78.59017635416588,0.09048100831630927,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.7725893724889117,-31.142288915455644
1D16,PA2_TO_C2,PA2 → C2,63,70.76071624051687,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-36.794913592463125,155.82384225409396,-94.99399237,-47.54,197.66,-51.8,87.82721166761011,61.08552982258061,41.72371967440269,26.97815129628874,72.35669938056876,71.62577235004882,50.82684177249432,0.0916774220963887,16,1.27886593022268,0.9108794242810202,0.961054400006564,0.002101262514884093,0.0006698988764373188,0.016996423293847172,0.05439511755082283,0.07372553611369559,78.57834766991989,0.09382423822831035,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.8746024972215682,-30.828444029564302
1D16,PA2_TO_C2,PA2 → C2,64,71.82967213106944,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-35.75230367802596,156.05929786860338,-95.00784574,-46.22,197.98,-51.8,86.9854286027438,61.10512144632383,41.259554039105076,26.988954267815288,71.02459169365214,70.32894993054529,51.18890105159411,0.0888524381815258,16,1.2850390086264945,0.9196942670174594,-0.5756925606312359,0.0026229094680267715,0.0008442961802275125,0.01808917940802614,0.055459278521870554,0.07647807279253487,78.55315375187385,0.09735837345767993,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,2.9819255392471042,-30.510064107652756
1D16,PA2_TO_C2,PA2 → C2,65,72.89276767549052,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-34.713995535017084,156.28751415927476,-95.01022511,-44.9,198.28,-51.8,86.14957848610477,61.10848638365244,40.79865987694354,26.990809720054777,69.69421084458881,69.0338501495735,51.53714589361499,0.0807613177549093,16,1.291257885568817,0.9286174280342341,-0.6300393573845025,0.003259856652109441,0.0010595058950147553,0.01923283840902533,0.05653472854922541,0.07936285091755925,78.54882822435742,0.10103632697215642,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,3.094404753902619,-30.188457607887496
1D16,PA2_TO_C2,PA2 → C2,66,73.9527005408993,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-33.6772876205929,156.50817648187703,-95.01181216,-43.58,198.57,-51.8,85.32339718620331,61.11073081129131,40.34309717445478,26.992047314661225,68.36506845787548,67.7389983024075,51.87976692681882,0.0867566360623506,16,1.2974944110094544,0.937609174484861,0.8776285372995198,0.004034849546218323,0.0013240891832701324,0.020428594414952216,0.05761902373705434,0.08238747732783969,78.5459433437689,0.1048908114417287,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,3.212336736367231,-29.863578713191814
1D16,PA2_TO_C2,PA2 → C2,67,75.01187851226825,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-32.63974209857648,156.72083583532765,-95.02335617,-42.26,198.86,-51.8,84.51118199307555,61.12705650680218,39.8952354903089,27.00104942832299,67.03681932527824,66.44312334845112,52.225005903008224,0.0928779315596806,16,1.3037144441831903,0.9466202946558577,0.4386022473561358,0.004974512226017649,0.001648140980206698,0.021677175046550912,0.05870897392296879,0.08555943098061616,78.52496544579827,0.10895825358837428,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,3.3360130956314196,-29.535445063867634
1D16,PA2_TO_C2,PA2 → C2,68,76.06794360237905,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-31.603846413778836,156.92596480524907,-95.03411305,-40.94,199.14,-51.8,83.70913432910056,61.14226903239166,39.45298025968481,27.009437731556254,65.70976841573861,65.14748742705763,52.564475190652985,0.0844712808164622,16,1.309945236040657,0.9556902080181813,-0.8741692915570943,0.0061078485549961765,0.002043023869623745,0.022979097586420444,0.05980655438436501,0.08889673583742497,78.5054280117913,0.11323641955569355,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,3.46613659667423,-29.203086524231313
1D16,PA2_TO_C2,PA2 → C2,69,77.11883344915896,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-30.5718157862406,157.12416055413155,-95.03327698,-39.62,199.4,-51.8,82.91290225157145,61.141086650863265,39.01393178801078,27.00878575731705,64.38407493511109,63.85314741514631,52.88974309786575,0.0819436695969919,16,1.316220063286931,0.9648679255885504,-0.578320813844144,0.007467583901549343,0.0025218312658862284,0.02433519573148388,0.06091448476135743,0.0924212998094896,78.5069461949484,0.11772372291744616,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,3.603561441982775,-28.865361373372366
1D16,PA2_TO_C2,PA2 → C2,70,78.17657669468349,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-29.531623088366786,157.31591409419383,-95.04038364,-38.29,199.66,-51.8,82.12463769807756,61.1511369858231,38.57927667017091,27.01432758906241,63.049216452308116,62.54816645638567,53.21825805101829,0.0866821174690493,16,1.322521776587341,0.9741291072005874,0.6940056348624543,0.009107446238202456,0.0031051399655141272,0.025756311379258965,0.06203517572382472,0.09617021497324717,78.49404339142218,0.12251912478718943,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,3.7497338736757793,-28.51999107902097
1D16,PA2_TO_C2,PA2 → C2,71,79.23152435476895,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-28.492908147599813,157.50015450705928,-95.04681074,-36.96,199.91,-51.8,81.34708945765196,61.160226277814445,38.150530609510966,27.019339494347342,61.715385806539366,61.24322822025714,53.54078782006043,0.0856481189484377,16,1.3288273425051995,0.9834402254999765,0.8889640007397261,0.01106159531160685,0.003807446225672643,0.0272327403159312,0.06316208953413287,0.10014284814052989,78.48237804413054,0.12759915109124204,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,3.9046292033700287,-28.16840403766074
1D16,PA2_TO_C2,PA2 → C2,72,80.28377710651921,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-27.455624993246065,157.67692161444143,-95.05254668,-35.63,200.15,-51.8,80.58040152415526,61.16833812196001,37.72777300534959,27.023812427396738,60.38252690348426,59.938281323501464,53.8572515245522,0.0919316448093781,16,1.3351339876636228,0.9927972371299083,-0.07868672275182684,0.013379736165723828,0.004649177784600205,0.028764513377266696,0.0642946254484962,0.10436295550711512,78.47197009716952,0.13299392812221428,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,4.069173699266552,-27.80987542376062
1D16,PA2_TO_C2,PA2 → C2,73,81.33538760898084,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-26.417750284294744,157.84558857043692,-95.06842734,-34.3,200.39,-51.8,79.8297538871989,61.19079676671593,37.313860143669686,27.036196296289024,59.05051452146713,58.63237406380356,54.1759570043111,0.0908428006764303,16,1.341396503532767,1.0021326147772127,-0.8896607762857592,0.016118982636372833,0.005653675375927879,0.030350474764053437,0.06542804789873831,0.10884863663582536,78.44316880362813,0.13876114172326875,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,4.244073074083507,-27.444342941229092
1D16,PA2_TO_C2,PA2 → C2,74,82.38248106569033,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-25.38325947836276,158.00749812419178,-95.07276046000001,-32.97,200.61,-51.8,79.08538198476117,61.196924723791774,36.90340777011478,27.03957529879918,57.719467212111375,57.327311402085584,54.48006067437789,0.0813001286154317,16,1.347694502640245,1.0115649440172783,-0.885791598857003,0.019337097217506344,0.0068462553824992145,0.031992041592371796,0.06656962406997306,0.11364614058149869,78.43531389305066,0.14489154813157148,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,4.431130605973071,-27.069708982136987
1D16,PA2_TO_C2,PA2 → C2,75,83.4347657252967,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-24.342573476204233,158.16329226423278,-95.07471895,-31.63,200.82,-51.8,78.3460525388073,61.19969444691594,36.49573584572188,27.04110254536327,56.37922343603182,56.012398155941206,54.77878422559108,0.0874652987960011,16,1.3540384763384785,1.0211107950891776,-0.17946975585934358,0.023132995821260407,0.008267473114544642,0.033700997634553684,0.06772409971350286,0.11882236877986538,78.43176413508856,0.1514977638080526,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,4.632954821700267,-26.6828386960532
1D16,PA2_TO_C2,PA2 → C2,76,84.47891868917193,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-23.308831314313515,158.30972041603394,-95.08855192,-30.3,201.03,-51.8,77.63006039299876,61.219257220702104,36.100932287538996,27.051889608802327,55.04976862122129,54.70621381570209,55.07863875016629,0.0939119107450139,16,1.3602683810096967,1.0305286327873961,0.479703437778816,0.02752640196812402,0.009928360885018497,0.03544893668252464,0.06886722213108493,0.12432256627974657,78.40670105969231,0.1585611492378665,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,4.847410793156175,-26.2898034898392
1D16,PA2_TO_C2,PA2 → C2,77,85.52831618946223,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-22.268909043253355,158.4499415680276,-95.10016279000001,-28.96,201.23,-51.8,76.91995292244819,61.235677470531265,35.709373584406826,27.06094386044008,53.71108009759253,53.39016036105549,55.3730072708032,0.0843127995802461,16,1.3665328001043215,1.0400422382038788,0.9017688697415308,0.032660769742330044,0.011889003022496061,0.03726269792457147,0.07002115486925509,0.13028289308408636,78.3856764271111,0.16620752543385042,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,5.079807479829153,-25.883054935550803
1D16,PA2_TO_C2,PA2 → C2,78,86.57394725432765,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-21.23184651613896,158.58352907671264,-95.10029003,-27.62,201.41,-51.8,76.21648583858703,61.235857415069,35.32147644140214,27.06104308323769,52.37298297070734,52.074515315867444,55.65247135753296,0.0833036999380034,16,1.37282476451081,1.0496416768601189,0.9937356591223896,0.03858943692100347,0.014176778447597453,0.03912990215716462,0.07118104609223462,0.13671986726983248,78.3854460869982,0.1744199645404713,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,5.330788931362596,-25.46417025405606
1D16,PA2_TO_C2,PA2 → C2,79,87.61910114961115,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-20.194300125672054,158.70896974182116,-95.11072037,-26.28,201.59,-51.8,75.53116266946446,61.25060814336113,34.94358399208034,27.06917674790093,51.035620553197944,50.75791715788174,55.933803553796665,0.0896897066915727,16,1.379038783253484,1.0591654778318695,0.8802256802208156,0.04540861686164262,0.016833333781581097,0.041044755798263374,0.07233543934476092,0.14365560519306414,78.36656884720688,0.18331235794328676,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,5.601217477632501,-25.03435129434122
1D16,PA2_TO_C2,PA2 → C2,80,88.66225280383898,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-19.15790057254508,158.8270573174106,-95.12055218,-24.94,201.76,-51.8,74.85860319143367,61.264512422409624,34.572729539876356,27.07684367396213,49.69885657889928,49.44100769349081,56.20851563619793,0.0961026587555444,16,1.3852198475928212,1.0686814419368524,0.7297883255381592,0.053211494497170345,0.019903147833397812,0.043007208455941824,0.07348843702884801,0.1511538525536517,78.34878317327852,0.19292431411392225,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,5.893578601386011,-24.59241840004202
1D16,PA2_TO_C2,PA2 → C2,81,89.70494701569154,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-18.12121263081032,158.9369806649743,-95.1407063,-23.6,201.93,-51.8,74.20514214880194,61.293014652255,34.21240611136504,27.09256002200446,48.36286928264286,48.1232786278487,56.484981857395894,0.0950262686758023,16,1.3913057003001823,1.0780924028091983,0.6782981218089542,0.06209976307277121,0.023432248974752042,0.04501184730184159,0.07463272849616748,0.15925088150975433,78.31234973891769,0.20335347112003954,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,6.209286575640594,-24.139165916150816
1D16,PA2_TO_C2,PA2 → C2,82,90.74433570495046,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-17.087021206678763,159.04043440275342,-95.14932429,-22.26,202.08,-51.8,73.55887995557858,61.305202330596934,33.85605218360577,27.099280401276147,47.02717326450741,46.80567326424596,56.7462577673618,0.0857232655156998,16,1.3974040938765533,1.0875641397518716,0.6764220883290261,0.07216937310173593,0.027471087760837454,0.04706201888933799,0.07577939034497679,0.16803783892946628,78.29678098304487,0.2146165357243164,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,6.5518952709877585,-23.672661063767244
1D16,PA2_TO_C2,PA2 → C2,83,91.78965767718246,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-16.04622962954803,159.13740145823894,-95.15627474,-20.91,202.22,-51.8,72.92071686470584,61.315031751254935,33.50416416297249,27.104700419181892,45.6819136557347,45.47782688242401,57.00173865870116,0.0920690492024114,16,1.4035054404333174,1.0970819190989136,0.7305437617637851,0.08361470789984786,0.03210626447268106,0.049168143608834786,0.07693048766761187,0.17763314550966927,78.28422921597458,0.22690795743751374,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,6.926021980823027,-23.190322689646838
1D16,PA2_TO_C2,PA2 → C2,84,92.82700266654196,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-15.012787654632636,159.22540160124373,-95.17466730000001,-19.57,202.36,-51.8,72.30816538696793,61.341042759056904,33.166398582167105,27.119043088291125,44.34737754647957,44.15899565369113,57.25778448810603,0.0911375007136641,16,1.4094377320473233,1.1063757401652783,0.910481976279528,0.09637070866103557,0.03731777494378696,0.05129077721156144,0.07805918473965259,0.18792623767580016,78.25103363263723,0.24015815376708222,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,7.32735576562266,-22.701054432367656
1D16,PA2_TO_C2,PA2 → C2,85,93.86922157194712,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-13.9738417645951,159.30772185095043,-95.18058852,-18.22,202.48,-51.8,71.69807939822198,61.34941662868976,32.82999249089298,27.123660504202967,43.002856012711526,42.83017233093047,57.49948632376241,0.0893887345246398,16,1.4154215517241573,1.1157899998362286,0.9970340333578246,0.11072272228002339,0.04324015719614293,0.053466904925508166,0.0791964805752509,0.19918213228626047,78.24035278202308,0.2545772420545957,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,7.766229790299728,-22.19579527043568
1D16,PA2_TO_C2,PA2 → C2,86,94.91113381739228,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-12.934696662279215,159.3818151061698,-95.19698282,-16.87,202.6,-51.8,71.10917832717978,61.372601670098234,32.50526792564985,27.136444913778224,41.65903449733324,41.50058775472522,57.74267449970606,0.0964575902308446,16,1.4212704774118663,1.1250305780768939,0.8877681609391441,0.12668017466279757,0.049881674546119165,0.055667510858733525,0.08478827643193095,0.2164168122033027,78.21079552406592,0.27670964187636987,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,8.438220209629357,-21.47498290314298
1D16,PA2_TO_C2,PA2 → C2,87,95.94402820244365,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-11.904062908449497,159.4480551057709,-95.2136303,-15.53,202.71,-51.8,70.53993494771562,61.396144762096235,32.19138276224388,27.149426755193456,40.32549435840806,40.180346333153786,57.97777324954596,0.0879413119909955,16,1.4269936408012585,1.1341093532237618,0.339058673894866,0.14419118346843687,0.0572349994383852,0.05787547907775626,0.09783150441302331,0.2430934843996226,78.18080465148924,0.3109375574775336,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,9.478359523026048,-20.465336442580323
1D16,PA2_TO_C2,PA2 → C2,88,96.98236961774589,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-10.867494001970242,159.508542064274,-95.21800348,-14.18,202.8,-51.8,69.97398612383604,61.40232937256542,31.879314242044185,27.152836996819012,38.98168679328795,38.849796002695115,58.198385584204765,0.0862885581124892,16,1.4327527736738306,1.1432820170973321,-0.4193099396664573,0.16359359693765738,0.0654617661218825,0.0601258932889447,0.11250348385655796,0.27290059672281564,78.17293006712286,0.34909859012383276,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,10.640556558624105,-19.460713109958856
1D16,PA2_TO_C2,PA2 → C2,89,98.02049922551515,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-9.830788316601897,159.56083041001696,-95.23284711,-12.83,202.89,-51.8,69.43037192425665,61.42332143542855,31.57956120490671,27.164412181212416,37.63853763431837,37.51854953462341,58.420330248626755,0.1003859665559225,16,1.4383508002585759,1.152233493539024,-0.989895696711521,0.18482723372209475,0.07453744522446702,0.06405854576274068,0.12877538123178492,0.30765906175793734,78.14621365023405,0.3936966967266698,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,11.995809781000991,-18.419408590355253
1D16,PA2_TO_C2,PA2 → C2,90,99.05840838149807,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-8.794124828626913,159.60491201213898,-95.2581659,-11.48,202.98,-51.8,68.90971018386354,61.459127611631494,31.29246432972414,27.184155981270283,36.296119975143355,36.186750475130374,58.64356100779281,0.0992647070825363,16,1.4437744549311613,1.1609394349003292,-0.4741484828969568,0.20793640790299886,0.08449055156013914,0.07468100212236226,0.1467119393696374,0.35330141876303306,78.10068555368775,0.4523666037734939,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,13.775432423874571,-17.21789518693924
1D16,PA2_TO_C2,PA2 → C2,91,100.09443475659975,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-7.758880587582189,159.6427071228763,-95.27200573,-10.13,203.05,-51.8,68.39792124041017,61.4787000869203,31.01025998279534,27.19494839419227,34.95322095673016,34.85431659417321,58.85110232410685,0.0906666157852775,16,1.4491659252656819,1.1696261896441262,0.725237600085059,0.2329523642931306,0.09536351517586766,0.086606062447855,0.16640233977521812,0.4038789696112126,78.07582127165387,0.5172907092529612,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,15.747481209621135,-16.055778023826246
1D16,PA2_TO_C2,PA2 → C2,92,101.12961486802114,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-6.724238042945132,159.67328470192075,-95.28533538,-8.779999999999998,203.11,-51.8,67.90240327031388,61.49755105873361,30.737027575313192,27.20534296456664,33.61034580676016,33.52121066520952,59.05137428902884,0.0895842044386405,16,1.4544439597656633,1.1781615399020058,0.7621197487665108,0.25987939430134743,0.10716296758260661,0.09989393840277475,0.18787190035211015,0.45952145353202234,78.05188852830466,0.5887384177326881,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,17.91701474795586,-14.934686976614653
1D16,PA2_TO_C2,PA2 → C2,93,102.16405958819796,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-5.690136845382677,159.69665881387945,-95.29815112,-7.429999999999999,203.16,-51.8,67.42343894715978,61.51567525205486,30.47292297565958,27.215336783708807,32.267441721493825,32.18740144382664,59.24433565966733,0.0960504895634635,16,1.4596008753269198,1.1865309935124573,-0.6875118180380889,0.28869778799777407,0.11989210562624666,0.11459805478669595,0.21113864873957047,0.5203521599279208,78.02889231618508,0.6668711351423185,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,20.2888401660001,-13.854855583634079
1D16,PA2_TO_C2,PA2 → C2,94,103.19841332599864,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-4.6561569405006695,159.71186714412633,-95.32143025,-6.08,203.21,-51.8,66.96896197360545,61.5485969134223,30.222320888301734,27.233490040172928,30.925236381473304,30.85315792546607,59.438409415532504,0.0949330300731858,16,1.4645452057040256,1.194583246363151,-0.4975105065922344,0.31935133368281315,0.13352211352242588,0.13073541222291535,0.23616173666189602,0.5863093052803712,77.9871555277198,0.7518023978602131,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,22.860548487623802,-12.81826707786042
1D16,PA2_TO_C2,PA2 → C2,95,104.23164099975928,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-3.6230356091094316,159.7208673058525,-95.33320894,-4.73,203.24,-51.8,66.52405940165035,61.56525449656824,29.97699819938559,27.242675159221008,29.58216380270382,29.517914860754775,59.61663510755648,0.0938157756363615,16,1.4694343702112147,1.2025724334858516,0.9908217038544604,0.351777571363707,0.14806330351420857,0.148356202073905,0.2629688247789738,0.6575875511491713,77.96605470489139,0.8434280195890379,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,25.639729682807587,-11.82173115707679
1D16,PA2_TO_C2,PA2 → C2,96,105.26484328761765,EDM_08,C2,24.747500000000002,200.793,-51.36,4.0,-2.590072959507164,159.72171951744016,-95.35544418,-3.38,203.27,-51.8,66.10440291227941,61.59669987453955,29.745596393949462,27.260014381702927,28.239783732351775,28.182308329812525,59.7958993710468,0.1003345390977337,16,1.4740912617387785,1.2102068315503893,-0.4751166907087834,0.38584705467126224,0.16343415952386534,0.16740897209444291,0.29142000570240156,0.7338181225812928,77.92625270147042,0.9416828053987075,Green + Born + Kirchhoff zone + Edge/GTD; provisional path correction; CIVA-like dB display,28.61200499682455,-10.869034155640962
