condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
A_PA1_to_C1;2D;1;25;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-150.11000041764925;150.9636123796188;-92.4130665658297;57.032956614331006;0.01172144670826114
A_PA1_to_C1;2D;1;26;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.5962351964648;151.20724358117795;-92.22152248440682;56.7831674950539;0.08905553936371291
A_PA1_to_C1;2D;1;27;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.08246997528033;151.4508747827371;-92.02997840298396;56.53864237289865;0.16475991154799985
A_PA1_to_C1;2D;1;28;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.56870475409588;151.69450598429626;-91.83843432156108;56.29944983718505;0.23881332817759926
A_PA1_to_C1;2D;1;29;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.05493953291145;151.9381371858554;-91.6468902401382;56.06565813908636;0.31119465885830877
A_PA1_to_C1;2D;1;30;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.541174311727;152.18176838741456;-91.45534615871533;55.83733511879024;0.3818829004360538
A_PA1_to_C1;2D;1;31;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.02740909054253;152.4253995889737;-91.26380207729247;55.614548130568046;0.450857200195248
A_PA1_to_C1;2D;1;32;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.51364386935808;152.66903079053284;-91.07225799586959;55.397363965864415;0.518096879670054
A_PA1_to_C1;2D;1;33;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-150.41050022797737;151.26453570446526;-91.98981130413043;57.032956614331006;0.01172144670826114
A_PA1_to_C1;2D;1;34;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.8967350067929;151.5081669060244;-91.79826722270755;56.7831674950539;0.08905553936371291
A_PA1_to_C1;2D;1;35;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.38296978560845;151.75179810758354;-91.60672314128469;56.53864237289865;0.16475991154799985
A_PA1_to_C1;2D;1;36;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.869204564424;151.9954293091427;-91.41517905986181;56.29944983718505;0.23881332817759926
A_PA1_to_C1;2D;1;37;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.35543934323957;152.23906051070185;-91.22363497843894;56.06565813908636;0.31119465885830877
A_PA1_to_C1;2D;1;38;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.8416741220551;152.48269171226102;-91.03209089701606;55.83733511879024;0.3818829004360538
A_PA1_to_C1;2D;1;39;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.32790890087065;152.72632291382016;-90.8405468155932;55.61454813056805;0.45085720019524445
A_PA1_to_C1;2D;1;40;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.8141436796862;152.9699541153793;-90.64900273417032;55.397363965864415;0.518096879670054
A_PA1_to_C1;2D;1;41;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-150.71100003830546;151.56545902931174;-91.56655604243115;57.03926840495206;0.00976733196490187
A_PA1_to_C1;2D;1;42;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-150.197234817121;151.80909023087088;-91.37501196100827;56.78950704814531;0.08709282942829333
A_PA1_to_C1;2D;1;43;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.68346959593654;152.05272143243002;-91.18346787958541;56.54500934097129;0.16278871400229278
A_PA1_to_C1;2D;1;44;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.1697043747521;152.2963526339892;-90.99192379816253;56.30584385274513;0.23683375679677
A_PA1_to_C1;2D;1;45;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.65593915356766;152.53998383554833;-90.80037971673966;56.07207881440549;0.3092068336821079
A_PA1_to_C1;2D;1;46;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.1421739323832;152.7836150371075;-90.60883563531678;55.84378204570393;0.3798869478311957
A_PA1_to_C1;2D;1;47;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.62840871119874;153.02724623866663;-90.41729155389392;55.621020880304506;0.4488532529084175
A_PA1_to_C1;2D;1;48;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.1146434900143;153.27087744022577;-90.22574747247104;55.40386208890544;0.5160850768709757
A_PA1_to_C1;2D;1;49;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-151.01149984863358;151.8663823541582;-91.14330078073188;57.051889891327555;0.005859751043697514
A_PA1_to_C1;2D;1;50;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-150.49773462744912;152.11001355571733;-90.951756699309;56.80218403170204;0.08316806671723143
A_PA1_to_C1;2D;1;51;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.98396940626466;152.35364475727647;-90.76021261788614;56.557741126838955;0.1588469846314986
A_PA1_to_C1;2D;1;52;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.4702041850802;152.59727595883564;-90.56866853646326;56.318629706072535;0.23287528827435366
A_PA1_to_C1;2D;1;53;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.95643896389578;152.84090716039478;-90.37712445504039;56.08491795990167;0.3052318660362303
A_PA1_to_C1;2D;1;54;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.44267374271132;153.08453836195395;-90.18558037361751;55.85667366723591;0.37589573373460894
