condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;1D;189;15;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;94.75033401362666;127.56262904489361;-96.32514990606985;63.23265669693601;0.08139136865171537
B_PA2_to_C2;1D;189;16;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;95.25693753789864;127.24227877741596;-96.29815777161906;63.256534456725035;0.07399887336099553
B_PA2_to_C2;1D;190;1;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;88.6455090121977;131.44483709662381;-96.64938707347362;63.41707552798457;0.0
B_PA2_to_C2;1D;190;2;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;89.15060605174261;131.12214437824426;-96.62206693167714;63.36131922823256;0.017262012307124763
B_PA2_to_C2;1D;190;3;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;89.65570309128752;130.7994516598647;-96.59474678988066;63.311200274215985;0.032778716337023894
B_PA2_to_C2;1D;190;4;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;90.16080013083243;130.47675894148512;-96.56742664808418;63.26673206339791;0.046545964268318585
B_PA2_to_C2;1D;190;5;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;90.66589717037733;130.15406622310556;-96.5401065062877;63.227926518285216;0.0585600649224034
B_PA2_to_C2;1D;190;6;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;91.17099420992224;129.831373504726;-96.5127863644912;63.19479407056855;0.06881778867369093
B_PA2_to_C2;1D;190;7;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;91.67609124946715;129.50868078634645;-96.48546622269473;63.167343647184175;0.0773163717648302
B_PA2_to_C2;1D;190;8;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;92.18118828901206;129.1859880679669;-96.45814608089825;63.14558265834082;0.08405352001354771
B_PA2_to_C2;1D;190;9;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;92.68628532855695;128.8632953495873;-96.43082593910177;63.12951698754908;0.0890274118995329
B_PA2_to_C2;1D;190;10;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;93.19138236810186;128.54060263120775;-96.40350579730529;63.11915098368435;0.09223670102173998
B_PA2_to_C2;1D;190;11;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;93.69647940764676;128.2179099128282;-96.3761856555088;63.11448745510839;0.09368051791832244
B_PA2_to_C2;1D;190;12;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;94.20157644719167;127.89521719444863;-96.34886551371231;63.115527665867816;0.09335847124357954
B_PA2_to_C2;1D;190;13;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;94.70667348673658;127.57252447606906;-96.32154537191583;63.12227133398179;0.09127064829807452
B_PA2_to_C2;1D;190;14;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;95.21177052628148;127.2498317576895;-96.29422523011935;63.134716631824;0.08741761491039668
B_PA2_to_C2;1D;190;15;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;95.71686756582639;126.92713903930994;-96.26690508832287;63.152860188598005;0.08180041467076293
B_PA2_to_C2;1D;190;16;5.0;0.6;0.6;92.4337368087845;129.0246417087771;-96.44448601;116.18;166.83;-51.8;96.2219646053713;126.60444632093038;-96.23958494652639;63.17669709489805;0.07442056751904857
B_PA2_to_C2;1D;191;1;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;89.63131529310898;130.83473693077454;-96.61960942933688;63.36102419792194;0.0
B_PA2_to_C2;1D;191;2;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;90.13489950223457;130.50991893814046;-96.58967256275864;63.30341629665542;0.017835263550008307
B_PA2_to_C2;1D;191;3;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;90.63848371136015;130.18510094550638;-96.55973569618038;63.251447748218915;0.03392459743128029
B_PA2_to_C2;1D;191;4;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;91.14206792048574;129.8602829528723;-96.52979882960213;63.20513246298655;0.04826369502643857
B_PA2_to_C2;1D;191;5;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;91.64565212961132;129.53546496023822;-96.49986196302387;63.16448287670599;0.06084870625880967
B_PA2_to_C2;1D;191;6;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;92.14923633873691;129.21064696760413;-96.46992509644562;63.12950993394208;0.07167624271822604
B_PA2_to_C2;1D;191;7;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;92.6528205478625;128.88582897497005;-96.43998822986738;63.10022307343851;0.0807433821930168
B_PA2_to_C2;1D;191;8;5.0;0.6;0.6;93.40819686155088;128.39860198601892;-96.39508293;117.29;166.06;-51.8;93.15640475698808;128.56101098233597;-96.41005136328913;63.07663021544278;0.08804767259416835
