condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;2D;1;8;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-97.41279785887308;127.86635429796327;-91.48769972463674;58.19338499383664;0.0
B_PA2_to_C2;2D;1;9;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.1845360765877;125.92528533536331;-91.56670668295061;57.90051280903615;0.09067250303420948
B_PA2_to_C2;2D;1;10;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.68280444974258;126.25061652826086;-91.61595086586797;57.921136480485316;0.08428746543384591
B_PA2_to_C2;2D;1;11;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.18107282289746;126.57594772115843;-91.66519504878535;57.9479656142703;0.07598123206388152
B_PA2_to_C2;2D;1;12;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.67934119605233;126.90127891405598;-91.71443923170271;57.980991596162795;0.06575646986806305
B_PA2_to_C2;2D;1;13;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.1776095692072;127.22661010695353;-91.76368341462008;58.02020384414336;0.053616455013401065
B_PA2_to_C2;2D;1;14;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.67587794236208;127.55194129985108;-91.81292759753744;58.06558982527944;0.03956506766476764
B_PA2_to_C2;2D;1;15;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.17414631551696;127.87727249274863;-91.86217178045482;58.11713507563189;0.023606785821904452
B_PA2_to_C2;2D;1;16;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-97.67241468867184;128.20260368564618;-91.91141596337218;58.1748232231168;0.005746678241436598
B_PA2_to_C2;2D;1;17;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.44415290638645;126.26153472304622;-91.99042292168605;57.888076350396716;0.09452279982660272
B_PA2_to_C2;2D;1;18;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.94242127954132;126.58686591594378;-92.03966710460341;57.90870445098048;0.08813639097714088
B_PA2_to_C2;2D;1;19;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.44068965269621;126.91219710884134;-92.08891128752079;57.935539341863844;0.0798283752237765
B_PA2_to_C2;2D;1;20;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.93895802585108;127.23752830173889;-92.13815547043815;57.96857240327987;0.06960142122500557
B_PA2_to_C2;2D;1;21;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.43722639900595;127.56285949463644;-92.18739965335551;58.00779304641703;0.05745880725065433
B_PA2_to_C2;2D;1;22;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.93549477216082;127.88819068753399;-92.23664383627288;58.0531887303152;0.043404415950909936
B_PA2_to_C2;2D;1;23;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.43376314531571;128.21352188043156;-92.28588801919025;58.10474498179337;0.027442728186773735
B_PA2_to_C2;2D;1;24;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-97.93203151847058;128.5388530733291;-92.33513220210762;58.162445418335786;0.009578815944539798
B_PA2_to_C2;2D;1;25;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.70376973618521;126.59778411072914;-92.4141391604215;57.881857119043445;0.09644825844990734
B_PA2_to_C2;2D;1;26;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.20203810934008;126.92311530362669;-92.46338334333886;57.90248743526489;0.09006116364450634
B_PA2_to_C2;2D;1;27;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.70030648249497;127.24844649652425;-92.51262752625624;57.92932520608758;0.08175225626905913
B_PA2_to_C2;2D;1;28;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.19857485564984;127.5737776894218;-92.5618717091736;57.962361808973085;0.07152420584010954
B_PA2_to_C2;2D;1;29;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.69684322880471;127.89910888231935;-92.61111589209096;58.00158665171108;0.05938029167974079
B_PA2_to_C2;2D;1;30;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.19511160195958;128.2244400752169;-92.66036007500833;58.04698718932444;0.04532439768179586
B_PA2_to_C2;2D;1;31;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.69337997511447;128.54977126811445;-92.7096042579257;58.098548944007575;0.029361006139030366
B_PA2_to_C2;2D;1;32;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.19164834826934;128.875102461012;-92.75884844084307;58.15625552802459;0.0114951906538856
B_PA2_to_C2;2D;1;33;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.96338656598395;126.93403349841206;-92.83785539915694;57.88185711904344;0.09644825844990734
B_PA2_to_C2;2D;1;34;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.46165493913882;127.25936469130961;-92.8870995820743;57.902487435264874;0.09006116364450989
B_PA2_to_C2;2D;1;35;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.95992331229371;127.58469588420718;-92.93634376499168;57.929325206087576;0.08175225626906268
B_PA2_to_C2;2D;1;36;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.45819168544858;127.91002707710473;-92.98558794790904;57.96236180897308;0.0715242058401131
B_PA2_to_C2;2D;1;37;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.95646005860345;128.23535827000228;-93.0348321308264;58.00158665171107;0.059380291679744346
B_PA2_to_C2;2D;1;38;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.45472843175833;128.56068946289983;-93.08407631374376;58.04698718932443;0.04532439768179941
B_PA2_to_C2;2D;1;39;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.95299680491321;128.88602065579738;-93.13332049666114;58.09854894400756;0.02936100613903392
B_PA2_to_C2;2D;1;40;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.45126517806808;129.21135184869493;-93.1825646795785;58.15625552802458;0.011495190653889154
B_PA2_to_C2;2D;1;41;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-102.22300339578271;127.27028288609498;-93.26157163789239;57.88807635039672;0.09452279982659917
B_PA2_to_C2;2D;1;42;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.72127176893758;127.59561407899253;-93.31081582080975;57.90870445098049;0.08813639097713732
B_PA2_to_C2;2D;1;43;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.21954014209247;127.92094527189009;-93.36006000372713;57.93553934186385;0.07982837522377295
B_PA2_to_C2;2D;1;44;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.71780851524734;128.24627646478763;-93.40930418664449;57.968572403279886;0.06960142122500201
B_PA2_to_C2;2D;1;45;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.21607688840221;128.57160765768518;-93.45854836956185;58.00779304641704;0.05745880725065078
B_PA2_to_C2;2D;1;46;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.71434526155709;128.89693885058273;-93.50779255247922;58.053188730315206;0.043404415950909936
B_PA2_to_C2;2D;1;47;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.21261363471197;129.22227004348028;-93.5570367353966;58.104744981793395;0.027442728186763077
B_PA2_to_C2;2D;1;48;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.71088200786684;129.54760123637783;-93.60628091831396;58.1624454183358;0.009578815944532693
B_PA2_to_C2;2D;1;49;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-102.48262022558146;127.60653227377789;-93.68528787662783;57.90051280903616;0.09067250303420593
B_PA2_to_C2;2D;1;50;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.98088859873633;127.93186346667544;-93.73453205954519;57.921136480485316;0.08428746543384591
B_PA2_to_C2;2D;1;51;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.47915697189121;128.257194659573;-93.78377624246257;57.94796561427031;0.07598123206388152
B_PA2_to_C2;2D;1;52;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.97742534504609;128.58252585247055;-93.83302042537993;57.9809915961628;0.06575646986806305
B_PA2_to_C2;2D;1;53;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.47569371820096;128.9078570453681;-93.88226460829729;58.02020384414337;0.05361645501339751
B_PA2_to_C2;2D;1;54;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.97396209135583;129.23318823826565;-93.93150879121465;58.065589825279446;0.03956506766476764
B_PA2_to_C2;2D;1;55;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.47223046451072;129.5585194311632;-93.98075297413203;58.11713507563189;0.023606785821904452
B_PA2_to_C2;2D;1;56;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.97049883766559;129.88385062406076;-94.0299971570494;58.17482322311681;0.005746678241433045
B_PA2_to_C2;2D;1;57;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-102.74223705538022;127.9427816614608;-94.10900411536326;57.9191624900547;0.08489860798202642
B_PA2_to_C2;2D;1;58;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-102.24050542853509;128.26811285435835;-94.15824829828063;57.939779523148054;0.07851562560018266
B_PA2_to_C2;2D;1;59;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-101.73877380168997;128.59344404725593;-94.207492481198;57.96660002822878;0.07021206365568489
