condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
A_PA1_to_C1;1D;160;5;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;92.34414907357795;172.77828355132252;-74.79507360772114;37.48144239274497;0.17619745941222398
A_PA1_to_C1;1D;160;6;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;92.90645887595653;172.60588302549328;-74.91375698837224;37.36190402229822;0.2132062428322694
A_PA1_to_C1;1D;160;7;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;93.4687686783351;172.43348249966402;-75.03244036902333;37.251647218642375;0.24734147616225144
A_PA1_to_C1;1D;160;8;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;94.03107848071367;172.2610819738348;-75.15112374967443;37.15075461996634;0.2785775748235615
A_PA1_to_C1;1D;160;9;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;94.59338828309224;172.08868144800556;-75.26980713032553;37.059302707467594;0.30689086042688984
A_PA1_to_C1;1D;160;10;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;95.15569808547082;171.91628092217633;-75.38849051097662;36.977361526946176;0.33225964696602794
A_PA1_to_C1;1D;160;11;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;95.71800788784938;171.74388039634707;-75.50717389162772;36.90499442928073;0.354664321165858
A_PA1_to_C1;1D;160;12;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;96.28031769022796;171.57147987051783;-75.62585727227882;36.8422578319517;0.374087416314163
A_PA1_to_C1;1D;160;13;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;96.84262749260652;171.3990793446886;-75.74454065292991;36.78920100364739;0.39051367894707667
A_PA1_to_C1;1D;160;14;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;97.4049372949851;171.22667881885937;-75.863224033581;36.74586587383041;0.4039301278068219
