probe_config,condition,public_condition,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,scan_id,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm,central_focus_distance_mm,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,relative_amplitude_percent,amplitude_note,calibration_status,detection_status
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,73,-39.25432116635803,184.47064727691196,-67.50458166,-28.533952344728487,170.52934127587858,-51.8,141.61734909088045,23.577960170502973,126.88590539533634,104.41700910214739,95.66902201700594,2.366968437078593,32,3.0768591550665258e-120,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,74,-37.71192955864806,184.6547130608793,-67.37435286,-27.04766644242221,170.77265471013763,-51.8,140.18763413188879,23.430717421224678,125.48340916892754,103.01830819223983,95.0778677753398,2.3731860618508955,32,3.309225162754832e-117,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,75,-36.16990492038852,184.8323917734889,-67.23916818,-25.558408471373703,170.99723872929394,-51.8,138.75862194792532,23.28912258403213,124.0764004092787,101.61080511085314,94.49444136885242,2.3810438127569435,32,3.377184137219436e-114,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,76,-34.632069992989635,185.0010813470263,-67.11682486000001,-24.068093199326583,171.21450524613522,-51.8,137.33517078907508,23.15755621983085,122.66910482928941,100.20787138425554,93.9112967022654,2.379484878236302,32,3.1041449766148274e-111,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,77,-33.08557940770035,185.16305470719226,-66.99916852999999,-22.57579742973744,171.41792749167848,-51.8,135.90484356645777,23.030387825616696,121.25915010657872,98.83410227873692,93.28422552382334,2.3844392547155278,32,2.381250446799745e-108,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,78,-31.541162421233345,185.31734602125127,-66.8853977,-21.08224631830522,171.61166771646626,-51.8,134.47744105613356,22.908595932739072,119.8481019364061,97.45931013345961,92.65994291664555,2.39268495787075,32,1.6828622934447924e-105,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,79,-30.00959217550735,185.46316201479164,-66.77485483,-19.586565631896143,171.78839249921188,-51.8,133.06279772839184,22.800988592879637,118.43336579831997,96.05505581006406,92.08221539815602,2.393016680135849,32,1.2035368075208672e-102,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,80,-28.470667299998603,185.60098894829545,-66.67779802,-18.08952941557388,171.95326470547425,-51.8,131.64312522444925,22.701922268993954,117.01678655131842,94.68941711541433,91.45395948346413,2.397209021304032,32,6.990361785258886e-100,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,81,-26.9211928060736,185.73321532261957,-66.57634082999999,-16.590633454918212,172.10001260775758,-51.8,130.21416459217576,22.603648402339598,115.5962980692616,93.34769572971152,90.78511090697327,2.4015607505054115,32,3.4783976285830005e-97,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,82,-25.3857445200102,185.855884939443,-66.48705106999999,-15.090988020923998,172.23926539805706,-51.8,128.7996977230769,22.518965523378714,114.17543905613891,91.98519678384564,90.1558966801017,2.4086327729087813,32,1.695367341016652e-94,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,83,-23.83976206078964,185.97289653463685,-66.39329866,-13.58992122229798,172.36193476110515,-51.8,127.37596475813763,22.43394489150115,112.7512809908599,90.64665844712867,89.4864219333632,2.413032159720939,32,7.087420178510173e-92,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,84,-22.30753547735299,186.08051487161717,-66.31179184,-12.08839672514318,172.4792030923647,-51.8,125.96647571928963,22.361095262997257,111.32746671993051,89.28849509511812,88.85447455692625,2.4115620873640875,32,2.8844952583715566e-89,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,85,-20.765901314184557,186.1812332310836,-66.23464585,-10.585536896452702,172.57771548522803,-51.8,124.54943057049312,22.294719454493055,109.89972048980268,87.96452911155473,88.17483923215582,2.414890115683355,32,9.804761556433422e-87,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,86,-19.225661989120013,186.27442428072146,-66.16134499,-9.08185370390441,172.66290731480478,-51.8,123.1346952504689,22.23552271844412,108.46980896783181,86.64443397362813,87.49225814788099,2.410498528837363,32,3.04195731407136e-84,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,87,-17.687699800423182,186.35894405850223,-66.10077749,-7.577535225013502,172.73576116223356,-51.8,121.72375489917691,22.188257632936093,107.03809101841779,85.33815903526303,86.79902717903612,2.4144068473881406,32,8.375163500421395e-82,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,88,-16.149966852743823,186.43715117384284,-66.03517405,-6.072384412556119,172.78913530451928,-51.8,120.31341415696744,22.146471169057172,105.60237506034152,84.0294103747229,86.10676987428099,2.417833778144473,32,2.1507664939390856e-79,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,89,-14.614210801030048,186.50674026493553,-65.98230712,-4.567092886372943,172.83756229529203,-51.8,118.90662591688992,22.111735345802547,104.16715381695309,82.73282993005056,85.40529572985815,2.4207251440971,32,4.918381197258355e-77,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,90,-13.067797502611946,186.5703765258026,-65.92467608,-3.061340201994749,172.8697587191065,-51.8,117.49055156146302,22.07583725160062,102.72899582783076,81.46026457108624,84.6655479060133,2.421703402594064,32,9.759038554807962e-75,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,91,-11.53396433692037,186.6250564397319,-65.87948139,-1.555472591215059,172.893932818502,-51.8,116.08773347081267,22.053250318988425,101.2904337780149,80.17444023331102,83.95487475820374,2.4162268047282947,32,1.8541080812981125e-72,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,92,-9.990029023332182,186.67257841577825,-65.83833691,-0.049397240592256,172.9,-51.8,114.6768661677184,22.03576591946484,99.84846698337604,78.92373477193509,83.19752234110126,2.4162276783155097,32,2.978990330379616e-70,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,93,-8.457754153020502,186.7124094879063,-65.80081948,1.4566805945824892,172.8946334709604,-51.8,113.27778703638411,22.028388423362042,98.40509034850062,77.65225030934752,82.47414781466269,2.409702218787288,32,4.680682235534961e-68,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,94,-6.915600971120843,186.74388956600023,-65.77616329,2.9625680750318857,172.87186025372273,-51.8,111.87162572646034,22.030537016918128,96.95866404659502,76.42637134143474,81.69620802866157,2.408096612232887,32,6.077554825119437e-66,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,95,-5.373589645022878,186.76903409992192,-65.74641227,4.46832107978627,172.8396788340046,-51.8,110.46614842889443,22.031626359487372,95.51139321832001,75.1945289042395,80.92312878024444,2.4072542881538093,32,7.434070797585037e-64,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,96,-3.8432360306860285,186.78552779633588,-65.72927873,5.973651988992262,172.79263645429106,-51.8,109.07325997516323,22.04987765134326,94.06186161114658,73.9562160030522,80.17140485309852,2.407455016087078,32,8.584580962029802e-62,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,97,-2.3021215604803857,186.79581096535009,-65.70713806999998,7.478802801449675,172.7392623120053,-51.8,107.67121533219165,22.060406404137,92.61235787156667,72.7357636471968,79.38891168022337,2.405531140282588,32,8.795657703773735e-60,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,98,-0.761428143220999,186.79752843210727,-65.69766419,8.983182484753183,172.66784087576232,-51.8,106.2716561814659,22.08507588098273,91.15979476987238,71.5357638107125,78.58943569952424,2.393797666781204,32,7.992098569466313e-58,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,99,0.7681969621461284,186.79186775718767,-65.69203514999998,10.4869172253883,172.58357916451698,-51.8,104.88358494520125,22.120525059243178,89.70555254015696,70.31896629700584,77.8190810140919,2.3924412745553854,32,7.028046008979568e-56,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,100,2.3086781510618297,186.77874921012187,-65.69017018,11.989901520679268,172.486887115408,-51.8,103.48716485348334,22.156719876735078,88.24978308833693,69.1329257948984,77.00799867837826,2.3795564769366573,32,5.35321736709422e-54,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,101,3.849371781510148,186.75706673846202,-65.70096938,13.491430288730486,172.36967333445688,-51.8,102.09287876286601,22.20818162123969,86.79045762662751,67.96895706867664,76.17858471437788,2.3734587741816293,32,3.6220708677153546e-52,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,102,5.379092853185161,186.72926124414,-65.70684109999999,14.992616730180735,172.24839987505464,-51.8,100.70942371237268,22.260175576685853,85.33174899398117,66.77359476306522,75.39015232042023,2.370340655165185,32,2.444838848020985e-50,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,103,6.920259508169109,186.6927291454786,-65.72524465,16.492262164174925,172.10914708475516,-51.8,99.3180953723771,22.320764752373304,83.87019512364617,65.62137325319058,74.551454987559,2.3635961628241127,32,1.4004566792641683e-48,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,104,8.46135158794173,186.64987421780427,-65.73855252,17.99129715857533,171.96378959015263,-51.8,97.92786564700069,22.378207940373223,82.40876727762412,64.46098096779599,73.7200705564398,2.3566133183565405,32,7.608201470310265e-47,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,105,9.992367646964308,186.59875695052276,-65.76479416,19.48841008696119,171.79961027577588,-51.8,96.54944012983191,22.454510465696274,80.94437597248657,63.30031992851681,72.90311300850888,2.3417775528748503,32,3.864041744954152e-45,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,106,11.534824305695876,186.53988188695337,-65.79457685,20.984182525070064,171.6236611300274,-51.8,95.162687050063,22.53069447748915,79.47874758403667,62.16635080334901,72.05055054878606,2.332616026526228,32,1.7324977306154152e-43,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,107,13.066980952251825,186.4739447481144,-65.82848378,22.477900386918456,171.4312135189182,-51.8,93.78735261551986,22.61962697759058,78.01083677943167,61.02058979334937,71.2218725666466,2.3160801105755464,32,7.440655210492146e-42,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,108,14.611499813074122,186.3989829164263,-65.87473388,23.970208937189767,171.227885109305,-51.8,92.40396181233864,22.712238527627914,76.54189204099296,59.90967475531534,70.35142521177855,2.304611983944924,32,2.7836261876218277e-40,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,109,16.14516404009317,186.31817388577417,-65.91629798999999,25.460707017467588,171.01189394737986,-51.8,91.03187551141252,22.81077410914149,75.0715966842167,58.77452787499483,69.51515829081282,2.2945647340987225,32,1.021687566886548e-38,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,110,17.68060295109744,186.22876135770028,-65.97058326,26.94998050743093,170.78741301686296,-51.8,89.66158104884472,22.9164139601625,73.6008290371924,57.65252425235994,68.66866507738155,2.283930491611744,32,3.4138453217384794e-37,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,111,19.216062620139997,186.13306754571087,-66.01983053000001,28.43650206877992,170.5455829885367,-51.8,88.29302670592308,23.02584979426599,72.12775598300497,56.52867350929682,67.82453565025102,2.272823929479485,32,1.0712440173111397e-35,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,112,20.75359870382682,186.02872005949905,-66.08179346,29.92090904437166,170.29092217938907,-51.8,86.92634755183087,23.14492353474414,70.65331021867361,55.4196362100004,66.96905121810303,2.251435152372298,32,3.058443487312602e-34,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,113,22.292326403496784,185.9168727063508,-66.14759056,31.40344175061447,170.02556803046502,-51.8,85.56161716105905,23.26798964345037,69.17798278166532,54.313591309889794,66.11220863227834,2.2369680835964143,32,8.124405966532532e-33,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,114,23.82146764491476,185.79823288664645,-66.21781702999999,32.88359359360069,169.74724187955928,-51.8,84.20867376189793,23.401493262824015,67.70132986531046,53.19520149112867,65.2791794912894,2.216079164756847,32,2.064237370147345e-31,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,115,25.364144541990733,185.67014247009325,-66.30018687,34.35961459166081,169.44775935821374,-51.8,82.84803764506752,23.544417905482934,66.22177088365828,52.111763526019104,64.40622208953722,2.1992924519232124,32,4.623491682431881e-30,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,116,26.896110745974703,185.53651520457157,-66.37817127,35.83496895014766,169.14511628828882,-51.8,81.49960202339683,23.687638590718134,64.74283592653383,51.00017924980833,63.57017261624739,2.185478955708196,32,1.0162219731368232e-28,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,117,28.44188216737799,185.39327764028764,-66.46821901,37.306306122749625,168.82341171244573,-51.8,80.1437906239606,23.838941206617125,63.26147738617771,49.91981803324279,62.697997919432495,2.167162051146996,32,1.986058231456232e-27,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,118,29.976933283178415,185.2445652435785,-66.55394387999999,38.77664852302048,168.49735216980545,-51.8,78.80059832699256,23.991310803181495,61.78052095774194,48.81259656857829,61.861657857878654,2.1487782095174115,32,3.794618339763787e-26,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,119,31.50446877870728,185.08796557318271,-66.65320824999999,40.242460758051806,168.15137806557877,-51.8,77.4696001147425,24.16233216292838,60.29707127382527,47.70695024630283,61.03757727936863,2.1240400909645007,32,6.771914693656163e-25,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,120,33.04463016533275,184.92285443322768,-66.75560587,41.70544085106042,167.7936397872349,-51.8,76.1321327519277,24.33289508178768,58.81265793261485,46.61647141538415,60.19141325916691,2.1065904556648105,32,1.1042304983100519e-23,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,121,34.586674680210535,184.75010329956007,-66.8618737,43.16536728943654,167.42361871227735,-51.8,74.79808331545543,24.508387837466717,57.32720248636012,45.52656837742581,59.34715527673912,2.085193830283684,32,1.6844777687155285e-22,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,122,36.11990886796563,184.57075425681847,-66.97289242,44.62253014749631,167.0428596668392,-51.8,73.47723936849351,24.692879981270835,55.84099204112844,44.423335432487484,58.52753176298822,2.0562442313001057,32,2.4530953823851765e-21,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,123,37.65714884423656,184.38244557584449,-67.09672175,46.0752156253515,166.64545445762238,-51.8,72.15995743407737,24.888840843963063,54.35309537355098,43.33102649047428,57.70166028954171,2.0353601366499827,32,3.2911151323691424e-20,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,124,39.19457182707978,184.18781152866688,-67.2155935,47.52523449123066,166.23830436543136,-51.8,70.84745283959975,25.084363073121132,52.86459915389133,42.2290512464354,56.88645537107445,2.012806477703035,32,4.1879667584384025e-19,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,125,40.725555219458855,183.98531461993383,-67.34825666,48.97079414443541,165.81569062387098,-51.8,69.54861802663517,25.295602112886858,51.37468375715524,41.124625930197524,56.08721254899487,1.9919831756073272,32,5.002502136196518e-18,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,126,42.26740684837111,183.77530031446088,-67.47498892,50.41483697632626,165.38782608108852,-51.8,68.24604270378873,25.498727497955002,49.88488769197281,40.01875317439208,55.28129646719982,1.9696259486284935,32,5.594446812684945e-17,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,127,43.80310691490621,183.55739843560923,-67.61556912,51.85374603150844,164.94305679019735,-51.8,66.95796498458147,25.71845119106862,48.3935114261786,38.9106861083125,54.49153678743898,1.936435746231908,32,5.868200704163136e-16,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,128,45.34128893308753,183.33174913396556,-67.76011346,53.28811407126504,164.48381414131046,-51.8,65.67602191135063,25.94459298043035,46.90092652545395,37.80207222150235,53.70608149791353,1.910519198831968,32,5.7583829354951725e-15,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,129,46.87135774756648,183.09967924422813,-67.90975107,54.717897414328746,164.01048221160602,-51.8,64.40996704539623,26.181858368528935,45.407229047373164,36.68286167527472,52.94347470748109,1.8853559836147609,32,5.3500625416459425e-14,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,130,48.404042530762446,182.8598656557249,-68.06340646999999,56.14509945239102,163.52943928714296,-51.8,63.15116549040567,26.421350000775863,43.913312376609575,35.55890506434546,52.188446742755914,1.8616811312821733,32,4.666007795656734e-13,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,131,49.93939236716706,182.6122676984349,-68.22107004999998,57.56761325519219,163.03471346216642,-51.8,61.90031001296536,26.666869433391366,42.41839977020427,34.43323704034985,51.43929010614649,1.829030996583966,32,3.806289889964993e-12,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,132,51.48008806850204,182.35532502499365,-68.39161209,58.98557012133718,162.52706541042284,-51.8,60.65774146260946,26.921622015273975,40.92261160254491,33.310389722988525,50.692992965965146,1.8004204698056832,32,2.888866491614184e-11,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,133,53.01040307210883,182.09354026531037,-68.55854198,60.39871697866123,162.00624356868894,-51.8,59.43406328512032,27.183366242157646,39.42596839862674,32.17115051551118,49.974242896596365,1.7735536197516124,32,2.0826188234528688e-10,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,134,54.54632910038889,181.82236159149645,-68.73839948,61.80715768765603,161.4727433001303,-51.8,58.22032448409201,27.45425237230188,37.92850633968683,31.03383217217984,49.25959240332729,1.7470266544573576,32,1.396882130351782e-09,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,135,56.08243565852453,181.54485030073167,-68.91341351999999,63.21171929100128,160.92924119746513,-51.8,57.01824572433437,27.725420576025634,36.430625349706304,29.88626650591131,48.558124138173,1.720847775060431,32,8.822582707005186e-09,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,136,57.624374283725686,181.2578103994387,-69.10133060999999,64.61080693984232,160.37167722406306,-51.8,55.82823170252874,28.006728497889625,34.93181179738586,28.739954139080165,47.86237030397474,1.681849079277784,32,5.185050126997588e-08,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,137,59.15891409409075,180.96444837629517,-69.29468241000001,66.0047890072405,159.80154918160778,-51.8,54.660406988462604,28.29837836834042,33.43232697769396,27.58264858572624,47.190651501549596,1.649079525616834,32,2.867310100027807e-07,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,138,60.6861524816752,180.66483610946756,-69.49356263,67.39566451656981,159.22380089311716,-51.8,53.51576728733158,28.597162471771675,31.932632119790885,26.41232045649224,46.54381458857224,1.6227510642655272,32,1.4924070821408971e-06,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,139,62.22710358039246,180.3555107635274,-69.69507464,68.7798488771743,158.6302981618468,-51.8,52.37858663166627,28.899083547474117,30.43201961409884,25.244691926877618,45.89359287578178,1.59381771112184,32,7.2068977492818745e-06,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,140,63.760866696173906,180.03991850661208,-69.9021585,70.15830933496864,158.02353773571153,-51.8,51.267237772282236,29.211922855660678,28.930693401166913,24.066878658026944,45.267151671598796,1.5603086085996625,32,3.262818127794616e-05,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,141,65.2875388602912,179.71812750380036,-70.11490618000002,71.53102972739876,157.40390840477244,-51.8,50.18298851273195,29.535425180438505,27.42875371208259,22.879345524814784,44.66394389689657,1.5300568068066198,32,0.00013826730051832628,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,142,66.81761190111632,179.3883220302837,-70.33180759,72.90286294589032,156.78229647764346,-51.8,49.119145002230205,29.857839240596896,25.927113930129867,21.681533801908824,44.07495317917878,1.4946559745943355,32,0.0005478519291776117,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D32,A_PA1_to_C1,PA1 → C1,EDM_05,C1,95.60149999999999,144.254,-51.63,3.0,143,68.35447262354252,179.0486653783052,-70.56171843999999,74.26463511278722,156.1389547883463,-51.8,48.077845238041704,30.19580995414407,24.424226774582017,20.486065967166862,43.49483077242602,1.464650470518233,32,0.0020109083557301524,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
