config,condition,scan_id,element_id,delay_us,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,element_x,element_y,element_z
1D16,B_PA2_to_C2,41,11,0.2393994975311919,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-69.10859403145896,150.79259217796996,-89.50708958448521
1D16,B_PA2_to_C2,41,12,0.1953741020234183,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-68.5390909678943,150.8684206266112,-89.68005289552868
1D16,B_PA2_to_C2,41,13,0.1494052685730196,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-67.96958790432961,150.94424907525243,-89.85301620657214
1D16,B_PA2_to_C2,41,14,0.1015089438614715,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-67.40008484076495,151.02007752389366,-90.0259795176156
1D16,B_PA2_to_C2,41,15,0.0517015581936171,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-66.83058177720028,151.0959059725349,-90.19894282865906
1D16,B_PA2_to_C2,41,16,0.0,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-66.2610787136356,151.1717344211761,-90.37190613970252
1D16,B_PA2_to_C2,42,1,0.5515778273818448,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-73.77964126069645,150.17734744056773,-88.1058497823718
1D16,B_PA2_to_C2,42,2,0.5288566198562101,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-73.20930055598252,150.25227229149098,-88.27643040044003
1D16,B_PA2_to_C2,42,3,0.5040796498194879,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-72.63895985126858,150.32719714241424,-88.44701101850828
1D16,B_PA2_to_C2,42,4,0.4772561436966214,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-72.06861914655465,150.4021219933375,-88.61759163657652
1D16,B_PA2_to_C2,42,5,0.4483960278729419,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-71.49827844184072,150.47704684426074,-88.78817225464476
1D16,B_PA2_to_C2,42,6,0.4175099108561184,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-70.92793773712678,150.551971695184,-88.958752872713
1D16,B_PA2_to_C2,42,7,0.3846090644292523,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-70.35759703241285,150.62689654610725,-89.12933349078124
1D16,B_PA2_to_C2,42,8,0.3497054038704235,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-69.78725632769893,150.7018213970305,-89.29991410884948
1D16,B_PA2_to_C2,42,9,0.3128114673163438,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,-69.21691562298498,150.77674624795375,-89.47049472691772
