condition,x_mm,y_mm,z_mm,green_amplitude_percent,frequency_hz,velocity_m_per_s,wavelength_mm,physics_level
B_PA2_to_C2,136.55955056179775,-80.72359550561796,-51.8,4.358769112923204,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,138.37078651685394,-80.72359550561796,-51.8,4.378577531701218,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,140.1820224719101,-80.72359550561796,-51.8,4.388781709989058,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,141.9932584269663,-80.72359550561796,-51.8,4.396016755627849,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,143.80449438202248,-80.72359550561796,-51.8,4.39724305766679,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,145.61573033707867,-80.72359550561796,-51.8,4.397389126009093,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,-80.72359550561796,-51.8,4.392768483181071,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,-80.72359550561796,-51.8,4.3815498505077874,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,-80.72359550561796,-51.8,4.363839845950533,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,-80.72359550561796,-51.8,4.340119975920804,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,154.67191011235957,-80.72359550561796,-51.8,4.310476000380738,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,156.48314606741573,-80.72359550561796,-51.8,4.274912845588855,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,158.29438202247192,-80.72359550561796,-51.8,4.233866005383066,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,160.10561797752808,-80.72359550561796,-51.8,4.186707914333356,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,161.91685393258427,-80.72359550561796,-51.8,4.135027127175064,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,163.72808988764046,-80.72359550561796,-51.8,4.08122330936782,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,165.53932584269666,-80.72359550561796,-51.8,4.020770263047281,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,167.35056179775282,-80.72359550561796,-51.8,3.955599865731119,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,169.16179775280898,-80.72359550561796,-51.8,3.886293852025708,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,170.97303370786517,-80.72359550561796,-51.8,3.810291223056711,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,172.78426966292136,-80.72359550561796,-51.8,3.733805217013151,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,174.59550561797755,-80.72359550561796,-51.8,3.650784857533375,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,176.4067415730337,-80.72359550561796,-51.8,3.564922263654045,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,178.2179775280899,-80.72359550561796,-51.8,3.4762129381115225,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,180.02921348314607,-80.72359550561796,-51.8,3.3854394132475303,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,181.84044943820226,-80.72359550561796,-51.8,3.293044927471752,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,183.65168539325845,-80.72359550561796,-51.8,3.194738563904407,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,185.46292134831464,-80.72359550561796,-51.8,3.0993678803260853,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,187.2741573033708,-80.72359550561796,-51.8,2.9992890600389908,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,189.08539325842696,-80.72359550561796,-51.8,2.8989137857471974,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,190.89662921348315,-80.72359550561796,-51.8,2.7975496191578384,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,192.70786516853934,-80.72359550561796,-51.8,2.696434735964641,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,194.51910112359553,-80.72359550561796,-51.8,2.5917375095272637,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,196.3303370786517,-80.72359550561796,-51.8,2.4941411075568647,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,198.14157303370789,-80.72359550561796,-51.8,2.4394843061095224,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,199.95280898876405,-80.72359550561796,-51.8,2.3839707275677617,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,201.76404494382024,-80.72359550561796,-51.8,2.3277380776982457,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,203.57528089887643,-80.72359550561796,-51.8,2.270919291758766,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,205.38651685393262,-80.72359550561796,-51.8,2.213642395863434,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,207.19775280898878,-80.72359550561796,-51.8,2.15603039575475,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,209.00898876404497,-80.72359550561796,-51.8,2.0982011913903005,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,210.82022471910113,-80.72359550561796,-51.8,2.0402675157733694,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,212.63146067415732,-80.72359550561796,-51.8,1.9823368964471955,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,214.4426966292135,-80.72359550561796,-51.8,1.9245116381084921,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,216.25393258426968,-80.72359550561796,-51.8,1.8668888248286293,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,218.06516853932587,-80.72359550561796,-51.8,1.809560340392693,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,219.87640449438203,-80.72359550561796,-51.8,1.7526129052934831,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,221.68764044943822,-80.72359550561796,-51.8,1.696128128997167,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,223.4988764044944,-80.72359550561796,-51.8,1.6401825760881314,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,225.31011235955057,-80.72359550561796,-51.8,1.5848478450001235,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,227.12134831460676,-80.72359550561796,-51.8,1.5301906580626172,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,228.93258426966295,-80.72359550561796,-51.8,1.476272961629454,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,230.74382022471912,-80.72359550561796,-51.8,1.5271560304128622,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,232.5550561797753,-80.72359550561796,-51.8,1.5958703350113217,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,234.36629213483147,-80.72359550561796,-51.8,1.6619296345459285,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,236.17752808988766,-80.72359550561796,-51.8,1.7278188866316204,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,237.98876404494385,-80.72359550561796,-51.8,1.7871144691540948,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,239.8,-80.72359550561796,-51.8,1.8474899181835016,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,78.6,-76.63258426966291,-51.8,3.4681441680891867,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,80.41123595505617,-76.63258426966291,-51.8,3.5057372089456735,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,82.22247191011236,-76.63258426966291,-51.8,3.5490725690900438,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,84.03370786516854,-76.63258426966291,-51.8,3.58508866848079,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,85.84494382022471,-76.63258426966291,-51.8,3.621394600861274,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,87.65617977528089,-76.63258426966291,-51.8,3.656643492636745,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,89.46741573033708,-76.63258426966291,-51.8,3.681701737376459,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,91.27865168539326,-76.63258426966291,-51.8,3.7120113569036093,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,93.08988764044943,-76.63258426966291,-51.8,3.7373094151381085,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,94.90112359550562,-76.63258426966291,-51.8,3.755719193407858,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,96.7123595505618,-76.63258426966291,-51.8,3.7820931457733034,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,98.52359550561798,-76.63258426966291,-51.8,3.798903376598541,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,100.33483146067415,-76.63258426966291,-51.8,3.8063029541159628,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,102.14606741573033,-76.63258426966291,-51.8,3.8240266663154348,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,103.95730337078652,-76.63258426966291,-51.8,3.8343062772568683,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,105.7685393258427,-76.63258426966291,-51.8,3.835671134454316,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,107.57977528089887,-76.63258426966291,-51.8,3.967963525050552,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,109.39101123595506,-76.63258426966291,-51.8,4.064911756894419,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,111.20224719101124,-76.63258426966291,-51.8,4.089376503186643,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,113.01348314606741,-76.63258426966291,-51.8,4.080046962247344,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,114.8247191011236,-76.63258426966291,-51.8,4.072272610359788,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,116.63595505617977,-76.63258426966291,-51.8,4.087144505399284,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,118.44719101123596,-76.63258426966291,-51.8,4.106876290843134,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,120.25842696629213,-76.63258426966291,-51.8,4.133718294493967,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,122.06966292134831,-76.63258426966291,-51.8,4.162513528584338,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,123.8808988764045,-76.63258426966291,-51.8,4.194740352347242,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,125.69213483146068,-76.63258426966291,-51.8,4.232905077917761,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,127.50337078651685,-76.63258426966291,-51.8,4.25900958427239,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,129.31460674157304,-76.63258426966291,-51.8,4.296502309066138,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,131.1258426966292,-76.63258426966291,-51.8,4.3359397579853205,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,132.9370786516854,-76.63258426966291,-51.8,4.36396881724986,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,134.7483146067416,-76.63258426966291,-51.8,4.391023189148126,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,136.55955056179775,-76.63258426966291,-51.8,4.4155221978841315,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,138.37078651685394,-76.63258426966291,-51.8,4.437277163879684,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,140.1820224719101,-76.63258426966291,-51.8,4.455599327929462,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,141.9932584269663,-76.63258426966291,-51.8,4.466708818476414,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,143.80449438202248,-76.63258426966291,-51.8,4.471074277511664,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,145.61573033707867,-76.63258426966291,-51.8,4.468599423570872,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,-76.63258426966291,-51.8,4.4613762541039295,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,-76.63258426966291,-51.8,4.452228141538155,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,-76.63258426966291,-51.8,4.435910893804525,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,-76.63258426966291,-51.8,4.413076211160023,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,154.67191011235957,-76.63258426966291,-51.8,4.383231003591163,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,156.48314606741573,-76.63258426966291,-51.8,4.34713525678628,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,158.29438202247192,-76.63258426966291,-51.8,4.3042713242003225,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,160.10561797752808,-76.63258426966291,-51.8,4.255765849610329,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,161.91685393258427,-76.63258426966291,-51.8,4.199847558616561,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,163.72808988764046,-76.63258426966291,-51.8,4.141903701533786,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,165.53932584269666,-76.63258426966291,-51.8,4.078941692175475,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,167.35056179775282,-76.63258426966291,-51.8,4.011130039628178,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,169.16179775280898,-76.63258426966291,-51.8,3.9361355427904434,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,170.97303370786517,-76.63258426966291,-51.8,3.8597839041579913,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,172.78426966292136,-76.63258426966291,-51.8,3.7764650897503595,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,174.59550561797755,-76.63258426966291,-51.8,3.689714491063165,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,176.4067415730337,-76.63258426966291,-51.8,3.5996229827157618,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,178.2179775280899,-76.63258426966291,-51.8,3.506984092809728,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,180.02921348314607,-76.63258426966291,-51.8,3.412283004115847,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,181.84044943820226,-76.63258426966291,-51.8,3.3113973880278924,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,183.65168539325845,-76.63258426966291,-51.8,3.2130438886160047,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,185.46292134831464,-76.63258426966291,-51.8,3.1096949004500236,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,187.2741573033708,-76.63258426966291,-51.8,3.005762410788793,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,189.08539325842696,-76.63258426966291,-51.8,2.9006978010538,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,190.89662921348315,-76.63258426966291,-51.8,2.795689175170981,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,192.70786516853934,-76.63258426966291,-51.8,2.6869018364893957,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,194.51910112359553,-76.63258426966291,-51.8,2.5819423367346785,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,196.3303370786517,-76.63258426966291,-51.8,2.4737319511547553,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,198.14157303370789,-76.63258426966291,-51.8,2.366846241971525,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,199.95280898876405,-76.63258426966291,-51.8,2.289141534468525,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,201.76404494382024,-76.63258426966291,-51.8,2.229091022060976,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,203.57528089887643,-76.63258426966291,-51.8,2.1687833965545558,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,205.38651685393262,-76.63258426966291,-51.8,2.1083411860868826,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,207.19775280898878,-76.63258426966291,-51.8,2.04788123876775,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,209.00898876404497,-76.63258426966291,-51.8,1.987514698241435,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,210.82022471910113,-76.63258426966291,-51.8,1.9273470017377945,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,212.63146067415732,-76.63258426966291,-51.8,1.8674778988808878,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,214.4426966292135,-76.63258426966291,-51.8,1.8080014896311492,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,216.25393258426968,-76.63258426966291,-51.8,1.7490062796854318,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,218.06516853932587,-76.63258426966291,-51.8,1.690575251812871,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,219.87640449438203,-76.63258426966291,-51.8,1.6327859515624863,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,221.68764044943822,-76.63258426966291,-51.8,1.5757105859184064,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,223.4988764044944,-76.63258426966291,-51.8,1.5194161334909249,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,225.31011235955057,-76.63258426966291,-51.8,1.4639644648997732,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,227.12134831460676,-76.63258426966291,-51.8,1.472495092039123,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,228.93258426966295,-76.63258426966291,-51.8,1.5438510675008652,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,230.74382022471912,-76.63258426966291,-51.8,1.611862479591093,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,232.5550561797753,-76.63258426966291,-51.8,1.6800963701459977,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,234.36629213483147,-76.63258426966291,-51.8,1.7478739304495696,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,236.17752808988766,-76.63258426966291,-51.8,1.8132033098196914,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,237.98876404494385,-76.63258426966291,-51.8,1.8776238929448086,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,239.8,-76.63258426966291,-51.8,1.9370299625101206,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,78.6,-72.54157303370786,-51.8,3.553845524445329,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,80.41123595505617,-72.54157303370786,-51.8,3.596337481602081,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,82.22247191011236,-72.54157303370786,-51.8,3.637274282404256,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,84.03370786516854,-72.54157303370786,-51.8,3.6783850320409317,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,85.84494382022471,-72.54157303370786,-51.8,3.7088698568616754,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,87.65617977528089,-72.54157303370786,-51.8,3.7433091876774527,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,89.46741573033708,-72.54157303370786,-51.8,3.7734178198298673,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,91.27865168539326,-72.54157303370786,-51.8,3.796089122999751,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,93.08988764044943,-72.54157303370786,-51.8,3.8266965980816185,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,94.90112359550562,-72.54157303370786,-51.8,3.8472667929311,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,96.7123595505618,-72.54157303370786,-51.8,3.8579409372327236,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,98.52359550561798,-72.54157303370786,-51.8,3.8793145711513453,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,100.33483146067415,-72.54157303370786,-51.8,3.8923695047186793,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,102.14606741573033,-72.54157303370786,-51.8,3.89605743817742,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,103.95730337078652,-72.54157303370786,-51.8,3.912314823646856,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,105.7685393258427,-72.54157303370786,-51.8,3.919502455337796,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,107.57977528089887,-72.54157303370786,-51.8,3.9737820178752172,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,109.39101123595506,-72.54157303370786,-51.8,4.072659790528012,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,111.20224719101124,-72.54157303370786,-51.8,4.094890986603763,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,113.01348314606741,-72.54157303370786,-51.8,4.083855074662598,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,114.8247191011236,-72.54157303370786,-51.8,4.077999487971914,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,116.63595505617977,-72.54157303370786,-51.8,4.095968149392079,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,118.44719101123596,-72.54157303370786,-51.8,4.120174658976061,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,120.25842696629213,-72.54157303370786,-51.8,4.1476034311599435,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,122.06966292134831,-72.54157303370786,-51.8,4.18457926320258,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,123.8808988764045,-72.54157303370786,-51.8,4.217168462912816,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,125.69213483146068,-72.54157303370786,-51.8,4.256414226535705,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,127.50337078651685,-72.54157303370786,-51.8,4.3006642274460996,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,129.31460674157304,-72.54157303370786,-51.8,4.338485658778948,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,131.1258426966292,-72.54157303370786,-51.8,4.377614912045756,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,132.9370786516854,-72.54157303370786,-51.8,4.413255808121988,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,134.7483146067416,-72.54157303370786,-51.8,4.4471573842884675,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,136.55955056179775,-72.54157303370786,-51.8,4.479027086698872,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,138.37078651685394,-72.54157303370786,-51.8,4.498695982870367,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,140.1820224719101,-72.54157303370786,-51.8,4.516858574287415,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,141.9932584269663,-72.54157303370786,-51.8,4.532911519445924,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,143.80449438202248,-72.54157303370786,-51.8,4.541232467048758,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,145.61573033707867,-72.54157303370786,-51.8,4.543865149614641,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,-72.54157303370786,-51.8,4.538184265810025,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,-72.54157303370786,-51.8,4.5242968571653845,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,-72.54157303370786,-51.8,4.508318883891229,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,-72.54157303370786,-51.8,4.485794609657449,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
