probe_config,condition,public_condition,scan_id,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm,source_to_focus_mm,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,green_incident,green_phase_proxy,finite_beam_factor,born_response,kirchhoff_zone_response,edge_gtd_response,total_physics_response,continuous_geometry_echo,response_vs_geometry_percent_raw,note,edm_detectability_percent
1D16,PA1_TO_C1,PA1 → C1,0,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-149.90804692985947,151.2775293093675,-92.07492606,-124.23,120.25,-51.8,58.36460959517803,56.95734665795266,4.915821014845835,4.763938398933852,58.16985941300453,1.0858863497585285,16,1.0280202406246728,-0.5759963036720268,0.972933422169452,0.3500683377696492,0.44684268255087495,0.6492289944032088,1.1569120117789864,58.99151202000138,1.9611499555846768,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,36.278181819081446
1D16,PA1_TO_C1,PA1 → C1,12,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-132.34412773399032,159.18438922350688,-85.97012664,-111.00774198986298,132.5586618418747,-51.8,55.38040985579581,48.288386490095476,22.846402001462295,22.739433100906304,50.4966135304669,1.0673765740659782,16,1.0834156005026518,-0.13661629417010332,0.5377026885426028,0.20389441841974604,0.2223044349408203,0.3675240998640617,0.6349783625797025,69.58194804643506,0.9125619221754956,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,19.911506021470704
1D16,PA1_TO_C1,PA1 → C1,13,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-130.85578320019675,159.80836126241908,-85.49710414,-109.85149267437232,133.52375610468974,-51.8,55.450198168479176,47.61885672937745,24.343956777486728,24.23950565251386,49.871543415512605,1.0699482085297485,16,1.0820520391594772,0.5156248056825785,0.49414218737419996,0.1871406465190421,0.19950440874215555,0.33596438985470173,0.5780875560927194,70.56028285381154,0.8192818009111653,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,18.127537145224622
1D16,PA1_TO_C1,PA1 → C1,14,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-129.372420748026,160.42351648234117,-85.02872378,-108.68080939579498,134.471273148349,-51.8,55.56679826313691,46.96604942366405,25.840130695367733,25.73936365173314,49.24585493236962,1.0669086659837266,16,1.0797814859850237,0.9944897250812633,0.45167976413768574,0.17070040641848436,0.17768012515195689,0.3051368617594791,0.5228139146639362,71.54103956435921,0.7307888141513603,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,16.394278960384213
1D16,PA1_TO_C1,PA1 → C1,15,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-127.88970162422818,161.03015370306392,-84.5766318,-107.50455468503364,135.4118845740274,-51.8,55.7361519254075,46.32663943189782,27.336449964851884,27.239541753123042,48.62639197526352,1.0646861595363897,16,1.076500582248643,-0.18042063982244788,0.41063977041397925,0.15471888318078422,0.15701535266138014,0.27531320223954336,0.46963795046536616,72.52846399401248,0.6475222617483485,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,14.726799257555072
1D16,PA1_TO_C1,PA1 → C1,16,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-126.39729447280997,161.63412806146707,-84.12331700999998,-106.32316097395022,136.3460194255881,-51.8,55.95173182038061,45.68649796864511,28.832891766531443,28.73938539080666,48.00670808395928,1.0684007554901471,16,1.0723528664423716,-0.7600469309450033,0.3713288091526407,0.13936842951061332,0.13770099911243672,0.24680861538062931,0.41910243520294355,73.54470465882471,0.5698607903140923,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,13.142118147543943
1D16,PA1_TO_C1,PA1 → C1,17,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-124.8952239172675,162.2353138984563,-83.66869663999998,-105.13091956980664,137.2662663979146,-51.8,56.21357029696599,45.05213518753262,30.328348874825277,30.238270050469627,47.387894128002856,1.0680097133143818,16,1.0673579294649138,0.9936744931654107,0.3340000876171949,0.12477417468606614,0.11985504331465884,0.2198482673907962,0.3715819883132169,74.58026098016816,0.49823101103390516,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,11.651982860817533
1D16,PA1_TO_C1,PA1 → C1,18,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-123.40312057148914,162.82482513737204,-83.22740508999999,-103.9289614713292,138.17378085317122,-51.8,56.52137154879266,44.43645629042588,31.822962178197475,31.73730771321451,46.76974172339851,1.0652730544029492,16,1.0615453651581046,-0.9993773238895807,0.29881129501703374,0.11102061084877811,0.10353104474492239,0.19457839698833637,0.32730404206562946,75.61359029261597,0.43286404044431714,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,10.263525166376755
1D16,PA1_TO_C1,PA1 → C1,19,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-121.90633193582056,163.4086707967418,-82.79349334,-102.72024413796868,139.07229639301443,-51.8,56.87593969301495,43.82877723051263,33.31729106097404,33.23601667559026,46.15451994662452,1.0631621875664743,16,1.054927625351722,0.9633027369484057,0.2659019655540526,0.09817756518440221,0.08875550841601192,0.1711139554897548,0.2864376232721352,76.66196075533776,0.3736372256199974,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,8.982045368267151
1D16,PA1_TO_C1,PA1 → C1,20,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-120.40479024007126,163.98681603386112,-82.36689882,-101.50623977262364,139.96358191793738,-51.8,57.27637744332241,43.2273789470431,34.81152132747401,34.73446706528648,45.54229035435593,1.0666519924331936,16,1.0475522838254347,-0.5191570967047762,0.23535237727260355,0.08629037211048142,0.07551650951292704,0.14952262715108786,0.24906360701959704,77.7285156270118,0.3204275869807602,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,7.810079528934241
1D16,PA1_TO_C1,PA1 → C1,21,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-118.90312329828164,164.55897120733982,-81.9360958,-100.2819634722582,140.840773871955,-51.8,57.71483497209914,42.63196861714625,36.304628506438554,36.2321571922688,44.9247477572369,1.067087249592328,16,1.0395940667422088,-0.5456037100719403,0.20721008648419922,0.0753950317673397,0.06378294841386285,0.12985235156897465,0.21522426540014178,78.8140944222931,0.27307839667223804,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,6.748953206958486
