probe_config,condition,public_condition,scan_id,pa_s_mm,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm_raw,source_to_focus_mm_raw,ut_path_mm_display,geometry_center_mm_display,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,green_incident,green_phase_proxy,finite_beam_factor,born_response,kirchhoff_zone_response,edge_gtd_response,total_physics_response,continuous_geometry_echo,response_vs_geometry_percent_raw,note,edm_detectability_percent,edm_detectability_db
1D16,PA2_TO_C2,PA2 → C2,11,12.947626251275896,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-90.09067323036084,134.06172646453413,-93.61482263,-111.7,169.86,-51.8,96.4648908184904,59.1350892713915,60.832233182991985,45.665120417516896,83.86468139956176,83.22286120930492,48.77940685125276,0.1451092732916876,16,0.8293172709906348,-0.4621246909866191,0.00024419799866388074,7.088116624165648e-05,0.009256267491682372,0.04518440011690469,0.04360923901986297,81.17008123503678,0.05372575505202181,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,2.567760146661569,-31.808910919277793
1D16,PA2_TO_C2,PA2 → C2,12,14.111696852182817,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-89.08586024753987,134.64530247794522,-93.68446651,-110.57,170.6,-51.8,95.50956564996756,59.23358059102117,60.44408419858335,45.70513747866733,82.54631461337324,81.92200740888515,49.10052782551351,0.1457541138286231,16,0.8376124365719715,0.5756468523412481,0.00031613629147391386,9.267989128660218e-05,0.009941623775624906,0.04614999578973654,0.04494743956531844,81.0351147458339,0.055466620496923816,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,2.646554872414435,-31.546381942468074
1D16,PA2_TO_C2,PA2 → C2,13,15.275582291730364,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-88.07821003446828,135.22445870700074,-93.74650219999998,-109.43,171.33,-51.8,94.55687212234851,59.321312305167865,60.05700445088886,45.740782907960394,81.2231128204897,80.61684604568488,49.415849676075695,0.1464900713624679,16,0.8460516745571579,-0.6975671743871399,0.0004079497111702145,0.0001208012876947341,0.010670279994842762,0.04713316039104041,0.04633939333886233,80.91526996751622,0.057269033839305566,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,2.728514647591278,-31.281474208692458
1D16,PA2_TO_C2,PA2 → C2,14,16.438355193486363,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-87.06863298333616,135.79714571340764,-93.81596148,-108.29,172.06,-51.8,93.61562073224617,59.41954256097418,59.67457364808027,45.780693898778715,79.90093276207732,79.31178861515147,49.73454163606304,0.1447549065132669,16,0.8545582390444352,0.8633582483175273,0.0005242517793259022,0.00015680128707482916,0.01144089114283506,0.04812727366113272,0.04777997287283409,80.7815037464217,0.05914716940999077,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,2.813337561234512,-31.015563108661386
1D16,PA2_TO_C2,PA2 → C2,15,17.5888640948524,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-86.06674050486093,136.35975562465524,-93.87386036999999,-107.15,172.77,-51.8,92.6853444782923,59.50142395645632,59.29660204732156,45.81396234134209,78.58664629725585,78.0152475519604,50.04192472783238,0.1388575798422664,16,0.86313537971191,-0.9884292770400046,0.0006698981149552553,0.00020237446733706896,0.01225033287995125,0.04912962920990661,0.04926586924575594,80.6703383016965,0.06107061192864723,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,2.9008287803938253,-30.749558088025523
1D16,PA2_TO_C2,PA2 → C2,16,18.74492667424169,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-85.05711484783701,136.91970213652166,-93.93383223,-106.0,173.48,-51.8,91.75847883142575,59.58623697422697,58.92001617753778,45.848421903171925,77.2639357413923,76.70998221044557,50.35074047847091,0.1355547657518805,16,0.8718540348404439,0.967019248957866,0.0008539161314332777,0.0002605715786119061,0.013110282745441583,0.05015054127664021,0.05081711648055496,80.5555148930811,0.06308334885327588,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,2.9921679304606634,-30.48028072132667
1D16,PA2_TO_C2,PA2 → C2,17,19.90111637719857,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-84.04445481020291,137.47514817557197,-93.98650076999999,-104.84,174.18,-51.8,90.83482228976526,59.66072153780342,58.544734168436875,45.87868501007931,75.93615928034548,75.40008559897775,50.65364776677061,0.1365944009449222,16,0.8807195080406288,-0.7657660850320603,0.0010849514994688211,0.00033443828280104294,0.01402066201681779,0.05118895401768997,0.05243524345384705,80.45494382696207,0.06517342621806038,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.0874450333783514,-30.208015310519023
1D16,PA2_TO_C2,PA2 → C2,18,21.056180520033724,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-83.02989620714543,138.02397030722034,-94.04681895,-103.68,174.88,-51.8,89.92365933418215,59.746024326015224,58.17452830817758,45.91334356582827,74.6093560235578,74.0902085779185,50.95984204185267,0.1349077270963654,16,0.8896435108662228,0.30476496655384017,0.0013727801038697595,0.0004274497189388968,0.014978995819763974,0.05223722683903544,0.05411493790219066,80.34007373960003,0.06735734158968928,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.186347297209667,-29.9341377970531
1D16,PA2_TO_C2,PA2 → C2,19,22.199420671632954,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-82.02284923118857,138.56292889870124,-94.0955844,-102.52,175.56,-51.8,89.02348374152822,59.8149890867788,57.80878661771388,45.94136397472398,73.29013061968166,72.78846505588172,51.254463340150465,0.1291910550515851,16,0.8986392874971383,0.3520072150755983,0.0017273820016047111,0.0005433026659051034,0.015981378816609187,0.053293266925070956,0.0558543587260682,80.24744421563337,0.06960266370101661,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.2887663159820804,-29.659339686230275
1D16,PA2_TO_C2,PA2 → C2,20,23.348301668563124,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-81.00797007779987,139.09895099755246,-94.14684997,-101.35,176.24,-51.8,88.12793094418666,59.88748955115404,57.44492317076845,45.97082094136071,71.96238570426912,71.4778243001778,51.55048831792229,0.1263923150381636,16,0.9077712269299247,-0.8791538794201095,0.00216802425455661,0.0006888245131504412,0.017041362166196866,0.054367110328768516,0.05767783760649266,80.15029576252296,0.07196210202066644,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.396134765940593,-29.380301686918166
1D16,PA2_TO_C2,PA2 → C2,21,24.497622312633315,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-79.98985380282676,139.6303791896473,-94.1911362,-100.17,176.91,-51.8,87.23631149411145,59.95011973824505,57.08265784433431,45.996267610530204,70.62934656536191,70.16222904910852,51.8404828098473,0.1208595018226326,16,0.9170493184526731,0.9674325158639266,0.002712133315109239,0.0008705060028608007,0.01815846234962905,0.05545795846734437,0.05958954145586738,80.06656235146517,0.07442500302971598,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.5086979994886054,-29.097080215058906
1D16,PA2_TO_C2,PA2 → C2,22,25.640679726467205,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-78.97445360186921,140.15358025375622,-94.23360183,-98.99,177.57,-51.8,86.35697755039445,60.01017520812455,56.72538412387162,46.02066817110369,69.30041050563842,68.85048611940643,52.126175121149586,0.1192956910688636,16,0.9263872158253249,-0.42843918739996684,0.0033765326740198636,0.0010947918460599752,0.019325969246735478,0.05655665912355646,0.06158193617308153,79.9864353562185,0.07699047457087844,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.626012400433582,-28.811414300283623
1D16,PA2_TO_C2,PA2 → C2,23,26.77753640548232,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-77.96176675772058,140.66861322988618,-94.27421583999998,-97.81,178.22,-51.8,85.48999999376878,60.067612091887845,56.3731308082496,46.044004799128246,67.97552689203665,67.54254085158848,52.407492539197925,0.1207121122015166,16,0.9357819628708746,-0.522291171885441,0.004183730144419968,0.0013702707223335778,0.0205444400805499,0.05766275784048064,0.0636619749146913,79.90995201635862,0.07966714196206609,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.748487378311205,-28.522878942930802
1D16,PA2_TO_C2,PA2 → C2,24,27.92011847596313,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-76.9411542991823,141.18042021534526,-94.31777737,-96.62,178.87,-51.8,84.62904549695395,60.12921739841066,56.02332466415162,46.069035058927625,66.64203242886579,66.22553203328806,52.69017222057107,0.1221227271216349,16,0.9453019294998363,0.9995613185315059,0.005169997739059931,0.0017105230933851005,0.021826549305545184,0.058785264785398056,0.06585786974746267,79.82808038554106,0.08249962848836241,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,3.8777840907643197,-28.228327509066
1D16,PA2_TO_C2,PA2 → C2,25,29.056560979306,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-75.9232444531395,141.68402052323444,-94.35958453,-95.43,179.51,-51.8,83.7809725348324,60.188341651086205,55.678752292567516,46.093057265592,65.31253460286166,64.91224583830007,52.96840283707292,0.1205964272469941,16,0.9548707490443556,-0.3569522121757602,0.00635844719852225,0.002125023333724174,0.02316129461213171,0.05991414386533173,0.0681603694489501,79.74966361136444,0.08546790840536805,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,4.013357815600166,-27.92984237017162
1D16,PA2_TO_C2,PA2 → C2,26,30.18692819993643,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-74.90803295846294,142.1794737384366,-94.39960685,-94.24,180.14,-51.8,82.945865413182,60.24494175882724,55.33944794696734,46.116053911196,63.98698247495345,63.60262791785761,53.24211031771996,0.1155595911238727,16,0.964484481553027,-0.8059498544996136,0.007783319009800153,0.002627411639975122,0.024548813288840992,0.06104882878308651,0.0705800429695221,79.67473882231269,0.08858522037571631,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,4.155830864286641,-27.62684271701197
1D16,PA2_TO_C2,PA2 → C2,27,31.31821926194583,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-73.88930250705718,142.67027920054565,-94.43303936000001,-93.04,180.76,-51.8,82.11584918006974,60.292222467893005,55.002212031343596,46.13526408152405,62.65578669404767,62.287580714406346,53.50953163045136,0.113807595917958,16,0.9742333641897808,0.7529395698984138,0.009496019477880584,0.0032379686508215502,0.02599998095638606,0.06219854499201109,0.07314919567937497,79.61225848916268,0.0918818245676732,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,4.3071054126923825,-27.316289982484683
1D16,PA2_TO_C2,PA2 → C2,28,32.455316794286844,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-72.86256143441832,143.15755314239664,-94.46988597999999,-91.83,181.38,-51.8,81.2934622984164,60.344331457624314,54.66807592416,46.15643598414862,61.31589480917652,60.96331415662265,53.778260844926734,0.1121764207232267,16,0.9840889751543822,0.5425624488462703,0.011552955902793826,0.003979197787034451,0.027518771041956044,0.06336243131408506,0.07588832011446045,79.54351111455614,0.09540479047394376,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,4.468388083962014,-26.996982300188755
1D16,PA2_TO_C2,PA2 → C2,29,33.5748292149076,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-71.84906988089436,143.63215031348173,-94.49989357999999,-90.63,181.98,-51.8,80.49023155748266,60.38676861251852,54.341722964338686,46.173678216548765,59.99231414314671,59.65525938958478,54.03635260950293,0.1074213783490272,16,0.9939094279144599,-0.8167684516910289,0.013963849250620324,0.004857580497058732,0.029077018021146313,0.06452107733166432,0.0787645406798955,79.48761144680513,0.09909033526891982,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,4.637743126767706,-26.673866190790108
1D16,PA2_TO_C2,PA2 → C2,30,34.70720183603806,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-70.82124947390368,144.10650975148727,-94.52880876,-89.40999999999998,182.58,-51.8,79.68745395737393,60.427660852233096,54.01555411580933,46.1902927493156,58.650412583800275,58.32880406046316,54.29402301436768,0.109183194390102,16,1.0039221486834458,-0.6138592549947155,0.016851861744979425,0.0059212850383176365,0.0307151759324828,0.06570254052749924,0.08187120119863975,79.43382107306272,0.10306844124159047,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,4.820666728475248,-26.337857839069216
1D16,PA2_TO_C2,PA2 → C2,31,35.826819783440754,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-69.80230898618166,144.569419919906,-94.56072751000002,-88.2,183.17,-51.8,78.90649759481452,60.47280078137735,53.69825124451201,46.20863311993592,57.32178666310045,57.014827329572995,54.54855476783456,0.1077526787999652,16,1.0138582048185767,0.6065269690879236,0.02021648928722261,0.007173828737767125,0.03239410213607009,0.0668764430836707,0.08515549916600634,79.37452768812659,0.10728315701051347,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,5.0140498193043355,-25.996227104638308
1D16,PA2_TO_C2,PA2 → C2,32,36.947767124347095,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-68.77959137778046,145.02757896515322,-94.58645539,-86.98,183.75,-51.8,78.13195485635971,60.50918549820488,53.3835542311619,46.22341624441534,55.9872332433922,55.695031169070376,54.79658632389898,0.1097801401138518,16,1.0239088494211435,0.94567458140032,0.024171267531168487,0.008662211154411278,0.034137931063985986,0.06806244530607836,0.0886900700195805,79.32679907156246,0.11180341455549117,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,5.222169254023786,-25.642981130164337
1D16,PA2_TO_C2,PA2 → C2,33,38.06759602239129,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-67.75518633892153,145.47862928269154,-94.62058292,-85.76,184.33,-51.8,77.37481403854453,60.55744911398175,53.075927624879036,46.24302577011919,54.653480641675515,54.37501820583661,55.04742721158078,0.1050510931610269,16,1.0339281715126025,0.1580101091262555,0.028779200675056772,0.010414469216044497,0.035935477109604104,0.06924781370201001,0.0924782080221269,79.26357649189282,0.11667175784275352,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,5.445219002462697,-25.27969297142991
1D16,PA2_TO_C2,PA2 → C2,34,39.18445647522791,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-66.73110119093552,145.9239363184515,-94.63870817,-84.53,184.89,-51.8,76.62167876552607,60.58308208835396,52.76992847299189,46.253440457492424,53.31648146914799,53.052487284489544,55.28395110496846,0.1004003033517548,16,1.0440909320821865,-0.7728715073903241,0.03413373917023561,0.012473554640995536,0.03779450145689524,0.07044534702055988,0.09657072249476052,79.23003971636359,0.1218865001714943,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,5.6861907735517985,-24.903571473597538
1D16,PA2_TO_C2,PA2 → C2,35,40.30021316683129,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-65.70531941137486,146.362086083332,-94.66534497,-83.29999999999998,185.45,-51.8,75.88665899942387,60.62075221217313,52.47128965855138,46.26874584332829,51.98023130239032,51.72967616956343,55.523198912589166,0.1027187009011321,16,1.0542037435144873,-0.9841306646872804,0.04031533940417656,0.014875203602329015,0.0397046114637728,0.07164005321609147,0.10097589462575463,79.18080566206042,0.12752572265646617,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,5.945572172800678,-24.51612689312499
1D16,PA2_TO_C2,PA2 → C2,36,41.41761548692733,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-64.67553897289534,146.79533630202036,-94.68618823000001,-82.06,186.0,-51.8,75.15944538021098,60.65022903315037,52.17582248460257,46.28072228705959,50.63783591594333,50.4007423530352,55.755783557617434,0.0983764946856808,16,1.064403809731458,-0.5667031565391264,0.04745171253784982,0.01767772426124927,0.04167644683067235,0.0728433301208111,0.10575800097018617,79.14232273346245,0.1336301454360402,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,6.227147874746218,-24.114216421162922
1D16,PA2_TO_C2,PA2 → C2,37,42.52966207941776,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-63.648181633916536,147.22055125649797,-94.70559865000001,-80.81999999999998,186.54,-51.8,74.44770596734847,60.677679512367035,51.88664248666182,46.29187542735208,49.298856642421214,49.074834377896586,55.983225653608,0.1037516981941557,16,1.0745797867174938,0.03689349878508531,0.055594603352597555,0.020909292954647277,0.04369330731342355,0.07404346808553638,0.11091685468288577,79.10651888099457,0.14021202835349852,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,6.530906877738532,-23.700530173422514
1D16,PA2_TO_C2,PA2 → C2,38,43.64060567649326,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-62.61922779818277,147.63847542402297,-94.73368904,-79.58,187.08,-51.8,73.75547045368359,60.71740532287882,51.60538693048708,46.30801603948397,47.9606349650419,47.74866962802095,56.21328998198116,0.1022549198010835,16,1.084665306965099,0.46762503496661834,0.06486109567139656,0.024623403086277803,0.04575410445729987,0.07523631120844963,0.11649105500162185,79.05476155436637,0.14735488756298426,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,6.859121947518571,-23.27462951605202
1D16,PA2_TO_C2,PA2 → C2,39,44.74210904075791,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-61.59671464743397,148.04774852914096,-94.75018278,-78.34,187.6,-51.8,73.07527666146686,60.740730993682746,51.32902393038083,46.317493268527556,46.62836975758428,46.4287034164404,56.4302362055852,0.0981009049476782,16,1.0947615069678498,0.7305867578819725,0.07530132709880592,0.028852948015978715,0.04785234349857319,0.07642637528092304,0.12250533343637998,79.02440292493709,0.15502215632397012,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,7.213249302702733,-22.837381151243505
1D16,PA2_TO_C2,PA2 → C2,40,45.849693591793525,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-60.566037501523134,148.45271926934734,-94.77132180000001,-77.09,188.12,-51.8,72.40819631166234,60.77062608246384,51.05798892698408,46.32963965462888,45.287160390667026,45.09913764803884,56.648165694146506,0.1005144546791214,16,1.1048472973371786,0.8543061900343617,0.0871463990863469,0.03369921222612614,0.05000459167248023,0.07761708020218007,0.12905670728062915,78.9855281972338,0.16339285211635632,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,7.599001428656636,-22.38486947679767
1D16,PA2_TO_C2,PA2 → C2,41,46.952137591969404,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-59.53774555123205,148.84971724342887,-94.79109671,-75.84,188.63,-51.8,71.75769512591597,60.798592028382515,50.79369004433821,46.34100222924119,43.94921599130069,43.772441766628624,56.86070832808022,0.0966240090967645,16,1.1148630102962607,0.8762357953979657,0.10039647998547735,0.03917491266491514,0.05218941801654465,0.07879919540664311,0.13613082087048234,78.94919668138405,0.1724283800123599,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,8.015533048039135,-21.9213518189747
1D16,PA2_TO_C2,PA2 → C2,42,48.056729361243455,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-58.5051388002602,149.2416825545593,-94.80556977,-74.58,189.13,-51.8,71.1171265713605,60.81906002612575,50.53342679357589,46.3493183846181,42.60479088377268,42.4391903911171,57.06628436049979,0.0926941162656831,16,1.1249048415887026,0.8495684167088713,0.11524987521866885,0.04537579991909105,0.05442039807953759,0.07998235915900698,0.14382284572610848,78.92262718197367,0.1822327143196753,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,8.468447965045845,-21.44392353359627
1D16,PA2_TO_C2,PA2 → C2,43,49.15636859683101,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-57.474820273398045,149.6257091301033,-94.81875198999998,-73.31999999999998,189.62,-51.8,70.49366214385479,60.837702500434276,50.2801129562304,46.35689282911945,41.263507924678414,41.10866661394046,57.26634204902426,0.0913890503831744,16,1.1348537948950055,0.7145488212652008,0.13170089091124776,0.05231143954458893,0.05667625205212843,0.08906726479660115,0.15844396511465483,78.89844295099303,0.20082014192988662,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,9.329355619233295,-20.602967040773517
1D16,PA2_TO_C2,PA2 → C2,44,50.251134809522064,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-56.44677002416326,150.00185390579003,-94.83062015,-72.06,190.1,-51.8,69.88746535461547,60.85448661326919,50.0338149669721,46.36371222063737,39.92531560614143,39.78082136696034,57.46080459811341,0.0942543219824258,16,1.144697401659548,0.3975463735269555,0.14982243955650318,0.06002547504471835,0.05895228965704868,0.10276948384091311,0.1773977988341441,78.87668218292669,0.2249052494661634,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,10.445378277394958,-19.62151655013019
1D16,PA2_TO_C2,PA2 → C2,45,51.35208885581875,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-55.41050915712752,150.37329735342556,-94.84773718,-70.79,190.58,-51.8,69.29727178544435,60.87869374924539,49.794019092199434,46.3735475893204,38.57810565916891,38.443272136580745,57.656107259669696,0.0904351182301219,16,1.1544466028575127,-0.13354822573917552,0.16986760132135711,0.06863607634834826,0.061261423645691496,0.11814741113026671,0.1984359288994452,78.84531852425788,0.2516775030065908,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,11.684126605870892,-18.648074915631504
1D16,PA2_TO_C2,PA2 → C2,46,52.4445979948476,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-54.38014683603681,150.73647558124253,-94.85333012,-69.52,191.04,-51.8,68.72003908372145,60.88660336084978,49.559489222869566,46.37676126756575,37.236237272984496,37.111207047714,57.83772197389784,0.0892019019219851,16,1.164143691806348,-0.7193035798991894,0.19167576290241128,0.07809834558925395,0.06770527499399194,0.13513490790075192,0.22475082278719827,78.8350759452351,0.2850898792097663,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,13.233576614797297,-17.566455279292903
1D16,PA2_TO_C2,PA2 → C2,47,53.53607997448649,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-53.34834076633672,151.09213428069904,-94.86802828,-68.25,191.5,-51.8,68.16616615117411,60.90738969806669,49.334450436764826,46.38520676439359,35.89503442330151,35.77884081442063,58.021554251207576,0.0946142085804062,16,1.1736027492375272,-0.9918117931380243,0.21536712116105605,0.08846440592149545,0.07885311566393322,0.15383933375097156,0.2569254842691202,78.80817128750407,0.3260137623696626,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,15.128056210003628,-16.40433740979517
1D16,PA2_TO_C2,PA2 → C2,48,54.62291849206477,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-52.31875257280349,151.43996288809893,-94.88149583,-66.98,191.95,-51.8,67.63078022841096,60.926435689931715,49.11692292986524,46.392945158233765,34.556780611769966,34.4490226897205,58.19954699159389,0.090999589540182,16,1.1828933472276115,-0.3586987964802288,0.24090569492959418,0.09973801034451153,0.09130983356393252,0.17428034487157792,0.29226255102401755,78.78353535119427,0.370969073323754,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,17.2087417195998,-15.285017670976252
1D16,PA2_TO_C2,PA2 → C2,49,55.71251402526375,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-51.28446896481872,151.78259888883483,-94.89023741,-65.7,192.39,-51.8,67.10809827964243,60.938798150927596,48.904557052499186,46.39796803090419,33.21166370795056,33.112186533245506,58.37019751292351,0.087356352258908,16,1.1921064975889561,0.7396525628692006,0.26848008273743473,0.11201989788658077,0.10523901889828827,0.19665387624837974,0.33113023442659906,78.76755278487447,0.42038913577899706,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,19.4973138359064,-14.200504353878372
1D16,PA2_TO_C2,PA2 → C2,50,56.797663455770014,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-50.25229569012038,152.1174270694923,-94.89783392,-64.42,192.82,-51.8,66.6044946341273,60.949541238399675,48.69994269710286,46.40233295148736,31.869376935390502,31.777768874481303,58.53487943805419,0.092934622890727,16,1.2011201412075425,0.7980486777254558,0.29787346020232874,0.12522363440307013,0.1205950211097274,0.22081526906505813,0.37330713966228457,78.75366905921655,0.47401872715490506,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,21.980736587777553,-13.159155163958287
1D16,PA2_TO_C2,PA2 → C2,51,57.88181423056077,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-49.21883046403274,152.44460810982224,-94.9147187,-63.14,193.25,-51.8,66.12612409185778,60.97341992327687,48.50558056128681,46.41203487036219,30.527796616362604,30.443147781564,58.70161020416416,0.0894628075115697,16,1.2098093015230955,-0.6490714556123582,0.3290770051603904,0.1393421476161414,0.13741874064130133,0.24676295464835377,0.41881907432463716,78.72282719322389,0.5320173185557128,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,24.660529554818908,-12.159952033908418
1D16,PA2_TO_C2,PA2 → C2,52,58.96563757372183,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-48.183877235460685,152.76638581674803,-94.91670897,-61.85,193.66,-51.8,65.65580240367416,60.97623459010736,48.31448867799005,46.413178470580945,29.18127715248255,29.103913231206967,58.85275374951186,0.0860350058965195,16,1.2184757031546556,-0.6642804021010317,0.36211603728913083,0.15443035760580792,0.1558142487341752,0.2746068954401837,0.4678812014241334,78.71919334256071,0.5943673728820674,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,27.54936177266958,-11.197769157164746
1D16,PA2_TO_C2,PA2 → C2,53,60.04849227547699,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-47.14762972445819,153.08044808439766,-94.92812357,-60.56,194.07,-51.8,65.2116284482206,60.992377272240226,48.13402062858584,46.41973724855723,27.835443345669926,27.764467095040974,59.00585438579091,0.0917164577022262,16,1.2267750691661026,0.9446376622949937,0.39676271263009205,0.17035851148025907,0.17567299815818385,0.3041184092275613,0.5201199350928034,78.69835895353187,0.6609031522498617,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,30.62523609291128,-10.27841109192562
1D16,PA2_TO_C2,PA2 → C2,54,61.12714075746091,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-46.113434887340645,153.38674228204445,-94.93848943,-59.27,194.47,-51.8,64.78775026291224,61.00703681204179,47.96179875841904,46.42569342523232,26.492325987915823,26.427352316013295,59.1527483190324,0.0905142906154985,16,1.2348013270310454,-0.2525528705175377,0.4327912017164617,0.1870439025723967,0.1969201491282219,0.33514989880917995,0.5752911604078389,78.67944831984626,0.7311835208467347,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,33.87377875933819,-9.40272706634554
1D16,PA2_TO_C2,PA2 → C2,55,62.20167111451269,EDM_09,C2,-33.2785,199.578,-51.36,4.0,-45.08126271044291,153.68532163881264,-94.94778745,-57.98,194.86,-51.8,64.38430204287995,61.02018619803303,47.79787759102308,46.43103602583185,25.151883155143665,25.092534985906397,59.29336419473817,0.0872559154490808,16,1.242538902521922,-0.5030681544885078,0.4700037839824159,0.20439929507573154,0.21946875252497963,0.36754344231943875,0.6331291919361199,78.66249349718842,0.8048679412365048,Green + Born + Kirchhoff zone + Edge/GTD proxy; CIVA-like dB display,37.279345920279255,-8.570634322125839
