label,x_mm,y_mm,z_mm,amplitude_percent,frequency_hz,velocity_m_per_s,wavelength_mm,green_sigma_mm,spot_sigma_mm,physics_level
green_gauss_global_scan,79.95462184873949,-225.71006289308175,-51.8,1.6380246962204e-91,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,81.30924369747899,-225.71006289308175,-51.8,2.9030536745592227e-91,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,82.66386554621849,-225.71006289308175,-51.8,4.49342792147662e-91,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,84.01848739495797,-225.71006289308175,-51.8,6.308081793529792e-91,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,85.37310924369747,-225.71006289308175,-51.8,8.186491450541003e-91,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,86.72773109243697,-225.71006289308175,-51.8,9.90442262130973e-91,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,88.08235294117647,-225.71006289308175,-51.8,1.1189293150451185e-90,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,89.43697478991596,-225.71006289308175,-51.8,1.176002766126887e-90,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,90.79159663865546,-225.71006289308175,-51.8,1.141075098857131e-90,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,92.14621848739495,-225.71006289308175,-51.8,1.0209001985949509e-90,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,93.50084033613444,-225.71006289308175,-51.8,9.040239397823769e-91,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,94.85546218487394,-225.71006289308175,-51.8,1.0256951859162574e-90,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_global_scan,96.21008403361344,-225.71006289308175,-51.8,1.5238506301979358e-90,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
